"cell_id","elev_mean","slope_mean","aspect_north","aspect_east","lc_frac_tree","lc_frac_shrub","lc_frac_grass","lc_frac_crop","lc_frac_built","lc_frac_bare","lc_frac_wetland","lc_frac_water","ghm","housing_logden"
91486,542.727844238281,23.3143291473389,0.250681281089783,0.23490971326828,0.737123966217041,0,0.262876003980637,0,0,0,0,0,0.0654826462268829,1.73314917087555
91487,458.7783203125,20.8988590240479,0.271056681871414,0.452881217002869,0.57216340303421,0,0.42783659696579,0,0,0,0,0,0.0986989736557007,1.73314917087555
91488,389.502990722656,17.3695507049561,0.112776465713978,0.350164711475372,0.518665909767151,0,0.481334120035172,0,0,0,0,0,0.105007521808147,1.73314917087555
91489,338.024353027344,18.1992015838623,0.0886117368936539,0.381733536720276,0.631100654602051,0,0.368899375200272,0,0,0,0,0,0.122189484536648,1.73314917087555
91490,323.377960205078,17.9355430603027,-0.126644641160965,-0.325688540935516,0.519275546073914,0,0.480724483728409,0,0,0,0,0,0.195973679423332,2.19242358207703
91491,406.862060546875,18.9273834228516,-0.353246480226517,-0.526659309864044,0.363104820251465,0,0.636895179748535,0,0,0,0,0,0.108920447528362,2.18878388404846
91492,492.425933837891,22.2236156463623,-0.295836895704269,-0.430024594068527,0.600667178630829,0,0.399332791566849,0,0,0,0,0,0.0910174921154976,2.18878388404846
91493,576.906066894531,20.2813091278076,-0.102381132543087,-0.262654006481171,0.381475776433945,0.00269344076514244,0.615830779075623,0,0,0,0,0,0.0837571397423744,0.218878388404846
91494,599.879028320312,17.7234992980957,0.191768258810043,-0.0158596616238356,0.223132103681564,0,0.776867926120758,0,0,0,0,0,0.0528057403862476,0.5440354347229
91495,547.942443847656,20.5196132659912,0.45426806807518,0.465061396360397,0.738847076892853,0,0.261152893304825,0,0,0,0,0,0.03377440944314,1.51120948791504
91496,461.240844726562,24.4509029388428,0.396146029233932,0.348107248544693,0.908744871616364,0,0.0912551283836365,0,0,0,0,0,0.0249267127364874,1.51120948791504
91497,457.084136962891,24.6808414459229,0.0792311728000641,-0.133594080805779,0.795896530151367,0.0317549668252468,0.172348514199257,0,0,0,0,0,0.0274917893111706,1.28452801704407
91498,416.455139160156,22.6943054199219,0.366801738739014,0.592967569828033,0.901852011680603,0.000269344076514244,0.097878634929657,0,0,0,0,0,0.0295608285814524,0
91499,276.911926269531,22.2760391235352,0.337716668844223,0.631679892539978,0.639505326747894,0,0.360494643449783,0,0,0,0,0,0.04136648401618,0.0376926772296429
91500,189.339889526367,14.956072807312,-0.01671795360744,0.385543644428253,0.121913075447083,0,0.874585449695587,0.00296278484165668,0,0.000538688153028488,0,0,0.0677956268191338,0.376926749944687
91501,166.626312255859,12.9038314819336,-0.185499116778374,0.355881035327911,0.0393242351710796,0,0.959867715835571,0.000808032229542732,0,0,0,0,0.076934427022934,0
91502,142.739532470703,7.38744020462036,-0.274891704320908,0.474585711956024,0.00892863981425762,0,0.961443483829498,0.0296278465539217,0,0,0,0,0.0821093842387199,0
91503,149.475311279297,12.4898204803467,0.120718367397785,-0.293834626674652,0.113525673747063,0,0.886204957962036,0.000269344076514244,0,0,0,0,0.0831009894609451,0
91504,248.598480224609,20.3949127197266,0.0931638181209564,-0.586029827594757,0.0446339100599289,0,0.95536607503891,0,0,0,0,0,0.0618894472718239,0
91505,305.612213134766,20.3168525695801,0.189343944191933,-0.00949096586555243,0.278458148241043,0,0.721541821956635,0,0,0,0,0,0.0574092157185078,0
