"unit_id","psi_pred","psi_se","psi_src","hotspot","q5_flag","bobc_detected","kde_mean","kde_max","psi_q5"
7,0.899542020266032,0.0370310069544813,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000611379817883062,0.000000197264100165739,4
16,0.995404800042255,0.00553229363040713,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000019985394672517,0.000000395561301047564,5
27,0.592719615825501,0.0865747691177126,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000242659069726869,0.000000412968091723087,3
32,0.954307374236773,0.0269810881320485,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000250404923463066,0.000000766362290960387,5
69,0.0996365565684046,0.0358300964143839,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000000452960030594696,0.000000000053138667077679,1
75,0.902664775897178,0.0521859184938192,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000740359041628835,0.000000926361735764658,4
79,0.111281954317167,0.0321984923096858,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000107638818747091,0.000000168504129760549,1
141,0.193686558473019,0.0502048061066531,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000000313019857429986,0.00000000000400515775059174,1
166,0.618105959298307,0.0746598243959284,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000000324559468189989,0.0000000182148305327701,3
181,0.179061338836174,0.0440217954807547,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000719134662929832,0.0000000215461639641035,1
185,0.95799125457838,0.0322387536035879,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000126548266052851,0.0000154881981870858,5
198,0.126316395986846,0.0364103851748097,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000195565661442743,0.000000234534411447385,1
211,0.309440360400588,0.139315951004195,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000135959885483317,0.00000135959885483317,2
214,0.996027847454181,0.00539308963849091,"modavg[m_full+m_fullgrad]","cold",NA,0,0.00000019165727849213,0.000000457213161553227,5
218,0.340247358475982,0.12736281802229,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000105178014564444,0.00000143224337989523,2
223,0.563963254857966,0.0599612989271989,"modavg[m_full+m_fullgrad]","cold",NA,1,NA,NA,3
280,0.866335441270338,0.0497317847190289,"modavg[m_full+m_fullgrad]","ns",NA,1,NA,NA,4
294,0.788907790814241,0.0726168623729569,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000363286517313099,0.000000794561344719114,3
299,0.515138947493677,0.0969491546179042,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,3
308,0.311232059691242,0.0972888105475868,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,2
315,0.931936223941538,0.0418464579279659,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,4
321,0.994090641996014,0.00925538389521978,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000165535226415159,0.00000103527679584658,5
347,0.833021787704081,0.0854756044652704,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000160523271119928,0.000000433069402561159,4
353,0.919133605466122,0.0522007276743094,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000882872015495195,0.00000012531936022242,4
358,0.864637924830898,0.052623329578248,"modavg[m_full+m_fullgrad]","hot","occ_hot_effort_not_TRUSTED",1,0.0000000303231040277296,0.000000368061478184245,4
372,0.200438631244283,0.0692544794528273,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000000000000000635715563779886,0.0000000000000000000837330247916024,1
378,0.628400479871579,0.131215359210656,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,3
402,0.981009010753734,0.0174248012772474,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000817058349866784,0.00000107545986338664,5
413,0.664104940354749,0.0938272028555451,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000194794735897119,0.00000000606016037352219,3
421,0.479733552459194,0.0880435596093376,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000656717902280946,0.00000000382747300520236,2
441,0.0843524461983553,0.0370006887708261,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000301413365377812,0.000000321670313496725,1
455,0.128708918323821,0.0356071339905209,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000000335875489747284,0.00000000000972971963414393,1
461,0.173527022668884,0.0576840050930476,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000058725871387999,0.000000000292988439065667,1
470,0.966545214999499,0.0340474922774377,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000480285011761339,0.0000000716976558123861,5
491,0.828773353122666,0.0880001379850684,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000000000000441602984515775,0.0000000000000000824801376413529,4
499,0.918112146771132,0.0412046544915909,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000000000221462049545228,0.00000000000131269691297509,4
542,0.777438839936079,0.0745553888988173,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000000573160097161463,0.000000064039312519526,3
546,0.193100272472614,0.0480015089702802,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,1
563,0.996144520534302,0.00592494538289299,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000236125615060701,0.000000449823062353971,5
581,0.992114032071939,0.0110811120842506,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000226968666083849,0.000000106171157199242,5
586,0.0798232389455376,0.0293515170135358,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000210077416795684,0.000000254949185318765,1
602,0.0861896231582831,0.0320229952202708,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000000000000313837494281447,0.0000000000000000114634734200794,1
604,0.304779479903194,0.0869937028263408,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000148156715340519,0.00000219869366446801,2
606,0.0921330012792199,0.0339753377109225,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000108957124211884,0.000000111413939407612,1
628,0.507411447200695,0.120225317476009,"modavg[m_full+m_fullgrad]","cold",NA,1,NA,NA,3
650,0.597118349267332,0.0948686330566125,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000818312599903948,0.000000834701836538443,3
669,0.157319000145303,0.105403491912153,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000000015644745969632,0.000000000000989583523632043,1
678,0.142526512099103,0.0448998305125283,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000749203579175628,0.000000102192792894584,1
714,0.0767090075253697,0.0462814763556284,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000000647918394283686,0.0000000000278303179113149,1
734,0.833042812606708,0.0634307753275094,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000802937563548767,0.00000189189347565843,4
741,0.734405735034417,0.0791545549529862,"modavg[m_full+m_fullgrad]","ns",NA,1,NA,NA,3
746,0.833493590827691,0.0825226643509593,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000331680325871275,0.000000616974261902214,4
750,0.800180245046525,0.0691901858490349,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000265346898231655,0.000000547118645499722,4
767,0.12699105137632,0.053044987561821,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000000433616031969564,0.00000000155301771442851,1
780,0.995269762653901,0.00565587785547151,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000186814013147796,0.000000325702018244556,5
805,0.317618746589992,0.0894087048390464,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000173057600250104,0.000000288189625052837,2
810,0.441208967817809,0.154293743243756,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,2
876,0.443510322793922,0.102928798272472,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000978620295910559,0.00000000403478628285825,2
896,0.773013393013413,0.0831849386462352,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000011005565738742,0.00000150347136695927,3
916,0.889528999148322,0.0503875017242487,"modavg[m_full+m_fullgrad]","cold",NA,1,NA,NA,4
926,0.978418580295182,0.0174006238379035,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000220825128849356,0.000000898728899301204,5
945,0.731678402657886,0.0741353775020339,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000000684787382354557,0.0000000340837225110135,3
950,0.773095101835048,0.0995951089487567,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000000293844115706321,0.0000000000293844115706321,3
992,0.694501238735137,0.0827709650439073,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000000422128776378372,0.000000204188893349055,3
1008,0.637346157308848,0.0612205807191142,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000119038600132626,0.00000267867972070235,3
1015,0.739706800873765,0.076556004785362,"modavg[m_full+m_fullgrad]","cold",NA,1,0.0000000254575684976999,0.000000163642084771709,3
1044,0.283418753981666,0.0813092854728918,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000531483372867569,0.000000887194914866996,2
1060,0.293840979342952,0.0977583423531531,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000130438934320409,0.00000273371415460133,2
1079,0.442562511812443,0.106333497828243,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000909247717117978,0.00000177251763489039,2
1095,0.91478204274492,0.0455265387860471,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000675240983127878,0.000000130860982494596,4
1118,0.545884270344057,0.0820430363133079,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000020183072990676,0.00000000951635481527546,3
1134,0.620933771503548,0.0809925935188949,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000000346977391263437,0.0000000124055334893569,3
1153,0.130137717279861,0.0649211278293658,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,1
1163,0.367146719870888,0.0752598679401728,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000422258779053664,0.00000135198490625044,2
1165,0.411274964243447,0.157492753949639,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000916106330350885,0.00000101487546544377,2
1166,0.150014132777192,0.0414656204041241,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000330243068447089,0.000000575925469092908,1
1177,0.956430645414357,0.0359596175170204,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000000320637232043008,0.000000000156331031453405,5
1190,0.077486686545347,0.0366523199009754,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000117511362418554,0.000000132104560179869,1
1196,0.98555523185729,0.0129800596707757,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000000657492185696107,0.0000000109513136337114,5
1200,0.746625984616138,0.112460137828668,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000191819808037508,0.000000243387205500767,3
1235,0.366135720680426,0.112505234960894,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000644186627596355,0.000000885222902979876,2
1244,0.228653678022538,0.0513601272099822,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000147811178408119,0.000000750396054627345,2
1250,0.501288782065011,0.0992970284100624,"modavg[m_full+m_fullgrad]","ns",NA,1,NA,NA,3
1258,0.984916590594299,0.0137346434883994,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000324105400295593,0.000000877611853411508,5
1279,0.11729531467408,0.0354744192403741,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000703572844429345,0.0000000363778731582443,1
1283,0.0722359492060725,0.0383865250108649,"modavg[m_full+m_fullgrad]","cold",NA,0,0.0000000910050559355113,0.000000201968106239292,1
1295,0.956233040825439,0.0272314057852022,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000132906194494353,0.00000122189590001653,5
1318,0.995316762515675,0.00590797863746201,"modavg[m_full+m_fullgrad]","cold",NA,0,0.0000000304688967389666,0.000000211196478971942,5
1319,0.967485968619674,0.0216399707761021,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000341315384844165,0.000000346639296822104,5
1339,0.366360925979767,0.0817587947232037,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000000834741928357197,0.000000000316626724838898,2
1367,0.769814640976294,0.0923422292754612,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000911831705252553,0.00000182977851181931,3
1371,0.80201982185228,0.0842995406895725,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,4
1421,0.973916855608181,0.0252532224979766,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000136866461275531,0.000000202770451096512,5
1433,0.41152542601368,0.0990162863254954,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,2
1465,0.606641621606753,0.0738938962639021,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000000299442172446707,0.000000000495088359198093,3
1501,0.177989853200293,0.0541368438304939,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000835218827432982,0.00000125880706036696,1
1502,0.117338794099606,0.0365149042345045,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000000000000000504764754487394,0.00000000000000000000201797697846665,1
1533,0.216818334968879,0.0864868593128902,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000411575022951638,0.0000000837538109976776,1
1564,0.841910814419568,0.098606994556044,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000000000000000258099298722451,0.00000000000000000248844755500298,4
1618,0.942036184818985,0.0376425429835666,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000715278133611719,0.00000444892475570668,5
1665,0.264910920997636,0.0927885585280431,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000765972060889908,0.0000010518583621888,2
1673,0.714526810086825,0.0876164816990333,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000135644057763784,0.0000019865019567078,3
1700,0.373897632366031,0.152029212303079,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,2
1736,0.578179358932156,0.141608262373916,"modavg[m_full+m_fullgrad]","cold",NA,0,0.00000178842412879021,0.00000259645730693592,3
1787,0.994301501184846,0.00664276136266823,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000301214555520346,0.000000513889233388909,5
1796,0.995467038492216,0.00641676187237711,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000214205911674981,0.000000486853195980075,5
1800,0.776641948956948,0.0887018668029526,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000000000870359556995326,0.000000000000424588912206064,3
1835,0.879897246697059,0.0465452529377148,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,4
1847,0.935524947983696,0.0606270898965486,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000567917027183285,0.000000576008972075215,5
1853,0.933829954318475,0.0370350692802031,"modavg[m_full+m_fullgrad]","cold",NA,0,0.0000000655987761888355,0.000000278862415825643,5
1868,0.724428713246323,0.0812159480427,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000000000000000524753195942349,0.0000000000000000209267364378606,3
1875,0.576624329406864,0.0940004682282789,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000000103029997727822,0.00000000000397649708300252,3
1891,0.975243447445794,0.0238233374365034,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000418955750092209,0.000000437077119386231,5
1942,0.685127284118066,0.0929140275246873,"modavg[m_full+m_fullgrad]","ns",NA,1,NA,NA,3
1974,0.631686308634434,0.124405898826945,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000616382500595591,0.00000000122998766727278,3
2004,0.259424174386464,0.073390219408881,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000063928041527106,0.00000021749572454155,2
2005,0.198008233427934,0.0564977872961164,"modavg[m_full+m_fullgrad]","ns",NA,1,NA,NA,1
2057,0.869177045921879,0.0583425360959203,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000009747639495572,0.000000128469139326626,4
2071,0.44697109748273,0.125690694238635,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000000000163432174694542,0.00000000000168516567887467,2
2078,0.839790922598209,0.0467051385164571,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000000000674878447397276,0.0000000000119103763310258,4
2138,0.392555734615903,0.119225141180916,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,2
2221,0.970326510697709,0.0220480799345622,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000994646939034283,0.00000556366694581811,5
2273,0.966061572695284,0.0311865144407385,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000206305145411534,0.000000464671018107765,5
2314,0.193100655662576,0.0899122714968587,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000103139019547172,0.00000000733762961502293,1
2389,0.0910709151574752,0.0404473683807438,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000590587934112818,0.000000038871636576232,1
2394,0.984760324579756,0.0136650156423731,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000250163481041454,0.00000116017497475696,5
3180,0.918805956490024,0.0332138876636894,"modavg[m_full+m_fullgrad]","ns",NA,1,NA,NA,4
3227,0.934477033647848,0.0410165511307477,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000427909554900907,0.000000753712868117873,5
3238,0.863113608311643,0.0775958596336333,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000394002483972145,0.000000537979758519214,4
3269,0.993083407730001,0.0107297344946655,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000205655396712245,0.000000652797211841971,5
3447,0.143156611093266,0.0493399829268277,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,1
3831,0.883626027841372,0.0612696701293849,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,4
4022,0.255848602096292,0.0581523168865203,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000692939972068984,0.0000000133560407178379,2
4034,0.135484367020892,0.0448783955238523,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000113072893270783,0.000000275372940450325,1
4179,0.898667859949392,0.0695493834143933,"modavg[m_full+m_fullgrad]","ns",NA,1,NA,NA,4
4205,0.167530331835773,0.0486942893107119,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000388782979143798,0.000000158674822614557,1
4392,0.549025445632036,0.133980601419258,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000910273342924484,0.000000916973988296377,3
4582,0.963762616290979,0.0308931866000414,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000015068999914547,0.00000022308506686386,5
4664,0.797799405494816,0.0836543976350149,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000063129772343018,0.00000123863117096334,4
4698,0.911062997687679,0.0451959420687941,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000000345151240921382,0.000000109758303779017,4
4867,0.896841539978162,0.0401467146155059,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000000000582260585232919,0.000000000299350488841554,4
4870,0.104484731027085,0.0356021376388046,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,1
5031,0.936101766580251,0.0311246088580697,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000061074185708776,0.0000000732530409663923,5
5032,0.991644275875604,0.00901534857082852,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000353703271116501,0.000000306160387708587,5
5050,0.271862488298516,0.0798613938927929,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000687796330112178,0.000000832061687106034,2
5074,0.682446055234794,0.0869404846314138,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000577520950173493,0.00000108169956547499,3
5085,0.377663434879879,0.0780698025192611,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,2
5101,0.580349724434413,0.113400164095137,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,3
5106,0.916087512675614,0.0450484650746157,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000455432882517925,0.000000853556400670641,4
5121,0.975826990191089,0.0169824169742442,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000000754083906429059,0.000000211908030678387,5
5133,0.900471201480414,0.0569237575619012,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000109781737478443,0.000000175915999989229,4
5175,0.771992957044099,0.0937503857557464,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,3
5192,0.565675525545298,0.0730383540428276,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000028551662367704,0.000000063869883604184,3
5195,0.407298639930485,0.155793041685775,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000339932682003052,0.00000000878197070619535,2
5263,0.502877784781286,0.168294066796243,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000263344986706215,0.000000264297568719485,3
5275,0.407073720316639,0.102029406744425,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000697169525665231,0.00000108171343526919,2
5305,0.248848269941071,0.0932456475875713,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000479458357460771,0.000000064024668233742,2
5324,0.828314216393691,0.0957499427013519,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000258762113958255,0.0000000574803138420066,4
5358,0.578096635317896,0.109014092915413,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,3
5363,0.323011128338563,0.0894634931464901,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000762580953050929,0.00000262982825915969,2
5369,0.286543473905425,0.0836964959187992,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000768855159094528,0.000000892759999260306,2
5373,0.989802318990122,0.0104752526693955,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000511987785500878,0.000000121327545343775,5
5385,0.402581312750274,0.111354354321869,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000738775668196467,0.000000803308239483158,2
5394,0.231432657496087,0.0730578544490235,"modavg[m_full+m_fullgrad]","cold",NA,0,0.0000000547192300359711,0.000000111300472838138,2
5806,0.286449585077158,0.0940774175819364,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,2
6616,0.645995891078897,0.092542082925593,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000907216417544987,0.000000223256932940785,3
6869,0.515048725391093,0.164398674439243,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000000203679885457664,0.000000000140219363897742,3
6898,0.817574829134083,0.0721361054241982,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000000000000331196731431903,0.00000000000000402041139095644,4
7007,0.98158032778857,0.0228139398364075,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000160600972520797,0.0000000629807104246538,5
7020,0.133208491886731,0.0450347127419768,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000000261459907544004,0.0000000000161700774298223,1
7172,0.244069760357863,0.0897732917815515,"modavg[m_full+m_fullgrad]","ns",NA,1,NA,NA,2
7219,0.110889524067534,0.0410125727986564,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000175040343330934,0.00000000131786537238554,1
8156,0.686293698048072,0.0762118346861866,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000304569795162024,0.000000338790869136574,3
8210,0.964455231326923,0.023330027613753,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000070837319299244,0.00000326237613990088,5
8457,0.824813260109021,0.0652161275215361,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000103777850313236,0.000000155654348077405,4
8566,0.78294724500757,0.0758083139911124,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000000136959921182012,0.0000000284128027772113,3
8784,0.918394408855795,0.0419638337476239,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,4
8824,0.821949252506723,0.0685510465366693,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000329748814920094,0.000000447362737077128,4
8836,0.784259702271118,0.0738240133430828,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,3
8871,0.990111429325705,0.0101745375527847,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000180867232302262,0.000000106084264928086,5
8931,0.998658578972218,0.00289040797033634,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000543214788706337,0.0000000894309053478537,5
9047,0.180557442167445,0.0615150419107879,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000211410480233098,0.0000000217496118892768,1
9314,0.460665470937713,0.131119222560526,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000445815437899455,0.000000108230949535937,2
9456,0.0932753514484049,0.0551536261357599,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000148216315665195,0.00000028755476932929,1
9627,0.215483191543593,0.0785801045641743,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,1
9709,0.42729578964103,0.118724438955937,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000416206574982425,0.000000465089613044256,2
9772,0.396726713938796,0.138796224644221,"modavg[m_full+m_fullgrad]","cold",NA,1,NA,NA,2
9819,0.666009657570558,0.103528426476681,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000529334798216041,0.0000000536552242635935,3
9994,0.856595563670828,0.0707508330858198,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000000000000000134664375159264,0.00000000000000000000102746686805142,4
10425,0.185630133220076,0.0543669460652631,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000806893467597547,0.000000119953469379652,1
11113,0.423764531144339,0.188932471177219,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000000000000114862700524723,0.00000000000000000178733981435585,2
11238,0.708278266780862,0.10880439495316,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000000000000000000140935163023498,0.00000000000000000000778858643716369,3
11320,0.391444854380882,0.174934803040119,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,2
11820,0.585162562239953,0.114858314222448,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,3
11831,0.114399226300365,0.0471589674851234,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000140750003652101,0.000000152289459265376,1
12859,0.1051424403283,0.0405875223004319,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000000000000183271248247992,0.000000000000000863687891398366,1
13006,0.129880325186973,0.0357488586222221,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000787850051864325,0.0000000167503539927338,1
13020,0.863526694221897,0.0682769179161224,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000174779859207774,0.00000246070749199134,4
13051,0.269329871104557,0.0818996951082915,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,2
13052,0.306728094548774,0.091244143468024,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000000000110488831625566,0.0000000000102121549064305,2
13078,0.950693288977408,0.0300036941843311,"modavg[m_full+m_fullgrad]","ns",NA,1,NA,NA,5
13101,0.987231764264012,0.0147280299217396,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000101320487999601,0.000000235916175483908,5
13181,0.684277844126155,0.11148915346522,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000000668617650134706,0.0000000957174108862091,3
13243,0.832970470978812,0.0660798654754497,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000505763580349594,0.000000881699179444695,4
13259,0.992663457458666,0.0113455361186505,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000859722945278918,0.00000343047918249795,5
13326,0.125263274394209,0.0436600081312784,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000110100167205474,0.000000166299784609691,1
13421,0.147157504554215,0.0412365579818105,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000333679452069191,0.000000456267372328512,1
13478,0.454375477427506,0.133592596886501,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000104424759683752,0.00000132103059513611,2
13530,0.175719909887317,0.0549081828343247,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,1
13532,0.197939285228795,0.0629944981093811,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,1
13550,0.179490627103103,0.0568931771717224,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,1
