"unit_id","county","hab_area_km2","unit_name","n_occ","effort_years","gistar_z","hotspot","q5_flag","n_total","n_obscured","obscured_frac","kde_mean","kde_max","bobc_detected"
44706,"Contra Costa",4.14004774234541,"Curry Canyon Ranch",4,8,-0.0372382533853142,"ns",NA,4,0,0,NA,NA,1
44708,"Contra Costa",0.421169587774266,"Highland Springs",0,0,0.0336289831456925,"ns",NA,0,0,NA,NA,NA,NA
44709,"Contra Costa",1.11231623320566,"Morgan Territory",0,0,-0.267556772111086,"ns",NA,0,0,NA,NA,NA,NA
44716,"Contra Costa",1.75636284214338,"City of Clayton Open Space",0,1,-0.315575573840522,"ns",NA,0,0,NA,NA,NA,0
44755,"Sonoma",2.17407065380454,"California State Lands Commission",10,0,0.393670394954824,"hot","occ_hot_effort_not_TRUSTED",0,0,NA,NA,NA,1
44758,"Napa",0.259524395940287,"California State Lands Commission",0,0,-0.409291245173099,"cold",NA,0,0,NA,0.000000105873958489155,0.000000136153673224726,NA
44803,"Santa Clara",0.395465194043915,"Gonzales Farm",0,0,-0.356140817774844,"ns",NA,0,0,NA,0.0000000000000000195623218697891,0.000000000000000831223712568509,NA
44916,"Solano",0.337678676044475,"Mare Island Shoreline Heritage Preserve",0,2,-0.409291245173099,"cold",NA,0,0,NA,0.0000000947249603200362,0.000000130312130863786,0
44917,"Sonoma",1.00431818413377,"Lakeville Property",0,0,-0.457879256716469,"ns",NA,0,0,NA,NA,NA,NA
44925,"Santa Clara",1.05711428113101,"Triple Buck Ranch",1,0,-0.42081347728328,"ns",NA,1,0,0,0.0000000383318905505803,0.0000000782055664672043,1
44926,"Napa",3.81596377066134,"USBR",0,1,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
44934,"San Mateo",3.19377706851425,"Scarper Ridge",1,4,0.47931236603761,"ns",NA,1,0,0,0.00000000000000199166964997698,0.0000000000000348830292179903,1
44956,"Contra Costa",0.493870606290448,"Mulholland Open Space Preserve",0,2,-0.302620395115828,"ns",NA,0,0,NA,0.00000578755907554296,0.00000726568532627425,0
44957,"Contra Costa",0.45745374365478,"Mulholland Open Space Preserve",0,0,-0.312696245627107,"ns",NA,0,0,NA,0.0000103035335996537,0.0000145434778460185,NA
44959,"Sonoma",79.3640801871935,"Buckeye Forest",0,2,-0.135945758410281,"cold",NA,0,0,NA,0.0000000253297471886071,0.000000304299078379699,0
45113,"Solano",6.21647171421994,"Prospect Island",0,1,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
45281,"Marin",4.09044534494691,"Martin Griffin Preserve",3,13,9.76015719702636,"hot","occ_hot_effort_not_TRUSTED",1,0,0,0.00000000713595360579689,0.0000000452152839613973,1
45286,"Santa Cruz",2.35302171457217,"Star Creek Ranch",0,8,-0.373857626907596,"ns",NA,0,0,NA,0.000000000611650563531185,0.00000000354619911213661,0
45300,"San Mateo",0.447566489670841,"Mori Point",1,14,-0.112135748024677,"ns",NA,1,0,0,0.00000000000133527791688209,0.0000000000112081706762912,1
45337,"Alameda",0.575921060997707,"Dublin Hills Regional Park",0,0,-0.29417787687615,"ns",NA,0,0,NA,0.0000000902206167552322,0.000000182793627345745,NA
45369,"Santa Clara",0.430747844086157,"Dennis Debell Uvas Creek Preserve",0,4,-0.391574436040347,"ns",NA,0,0,NA,0.000000000000000000000911853534240341,0.0000000000000000000111352275252018,0
45370,"Santa Clara",0.278460859667957,"Christmas Hill Park",0,1,-0.391574436040347,"ns",NA,0,0,NA,0.0000000000000000000000000060223028174132,0.00000000000000000000000133536697706389,0
45375,"Contra Costa",1.39414480045317,"Diablo Foothills Regional Park",5,7,1.34158549560343,"ns",NA,5,0,0,NA,NA,1
45382,"Napa",5.51445205259527,"Sutro Ranch",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
45390,"Santa Clara",0.71821954420308,"Hellyer County Park",0,10,-0.338424008642092,"ns",NA,0,0,NA,0.000000269923390305848,0.000000334985912786578,0
45401,"Santa Clara",2.42364158053537,"Star Creek Ranch",0,8,-0.373857626907596,"ns",NA,0,0,NA,0.000000000377575887222648,0.00000000246994513730669,0
45422,"Napa",0.158389167408705,"Randy Lee Johnson Donation",0,0,-0.529813775222861,"cold",NA,0,0,NA,0.00000000511147257853395,0.0000000056291127314978,NA
45467,"San Mateo",1.14793143327822,"Burns Valley",2,3,-0.143539108181824,"ns",NA,1,0,0,0.000000153247952994207,0.000000239676182900439,1
45518,"Santa Clara",0.877891626358974,"Upper Penitencia Creek Property",0,0,2.05334522427938,"ns",NA,0,0,NA,0.0000000810334626066833,0.000000421542182493795,NA
45655,"Santa Clara",0.155589702360004,"San Pedro Ponds Park",0,3,-0.1826665377055,"ns",NA,0,0,NA,0.000000000000000203893747656556,0.000000000000000312573739322117,0
45720,"Contra Costa",0.844798097866602,"Lime Ridge Open Space",3,6,-0.291863716708654,"ns",NA,2,0,0,NA,NA,1
45940,"Alameda",4.1730390753786,"Hill Face Open Space City of Fremont",1,2,0.494266020597236,"ns",NA,0,0,NA,0.0000000768572263609713,0.000000124813269053448,1
46017,"Alameda",0.126747924977183,"Crown Memorial Regional Shoreline",0,7,-0.452893046213247,"cold",NA,0,0,NA,NA,NA,0
46803,"Santa Clara",9.34409494984529,"Coyote Canyon",0,1,-0.214406344712831,"ns",NA,0,0,NA,0.00000000021916642112263,0.00000000466846428182066,0
46805,"Santa Clara",1.89697447470344,"Coyote Highlands",0,0,-0.280287241609297,"ns",NA,0,0,NA,0.00000000000119127537695496,0.0000000000315076506551826,NA
46842,"Contra Costa",13.9562766137808,"Deer Valley Regional Park",0,1,-0.280287241609297,"ns",NA,0,0,NA,NA,NA,0
46880,"Contra Costa",1.45304082969748,"Wildcat Canyon Regional Park",0,1,0.928776832921161,"ns",NA,0,0,NA,0.00000000000222017868499458,0.0000000000209470722017935,0
46886,"Sonoma",0.962589781288356,"Pole Mountain",0,0,0.458832402331732,"ns",NA,0,0,NA,0.000000000883426276576671,0.00000000392257293313492,NA
46888,"Contra Costa",0.142227346028731,"Unnamed site - Concord, City of",0,0,-0.426197973770531,"ns",NA,0,0,NA,NA,NA,NA
46890,"San Mateo",0.39365255500873,"Devil's Slide Trail",0,9,-0.0903886807835692,"ns",NA,0,0,NA,0.000000000000363580530699653,0.00000000000383555166794114,0
46894,"San Mateo",1.79579858319756,"Quarry Park",1,4,0.52553380615077,"ns",NA,0,0,NA,0.000000000000861782704659336,0.0000000000238402960567319,1
46918,"San Mateo",0.409148529601967,"Carlsen Property",0,0,-0.108828184297154,"ns",NA,0,0,NA,0.000000000630726748607202,0.000000000646591780117944,NA
46919,"San Mateo",0.234419927027445,"Mohr",0,1,-0.409291245173099,"cold",NA,0,0,NA,0.000000000683147372004811,0.00000000114840970066865,0
46924,"San Mateo",0.110384331065514,"Ocean View Farms",0,1,0.0337622503020643,"ns",NA,0,0,NA,0.00000000179974291025786,0.00000000725740356699589,0
46925,"San Mateo",0.421949371930113,"Ross Property",0,1,-0.409291245173099,"cold",NA,0,0,NA,0.000000000166161973069734,0.000000000288894463906786,0
46936,"Solano",3.34414286688099,"Bradmoor Island",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
46942,"Alameda",0.468059782359793,"Clifton Court Forebay",0,0,-0.391574436040347,"ns",NA,0,0,NA,NA,NA,NA
46947,"Alameda",0.658265871996957,"Brushy Peak Regional Preserve",0,1,-0.411787865433482,"ns",NA,0,0,NA,NA,NA,0
46954,"Contra Costa",0.638525056146408,"Carquinez Strait Regional Shoreline",0,4,-0.624967726175649,"cold",NA,0,0,NA,NA,NA,0
46955,"Contra Costa",1.05019941870214,"Briones Regional Park",1,2,-0.381506620729925,"ns",NA,1,0,0,NA,NA,1
46956,"Alameda",0.330015840497479,"Del Valle Regional Park",0,0,0.582850066260994,"ns",NA,0,0,NA,NA,NA,NA
46957,"Contra Costa",2.48264786775517,"Bishop Ranch Regional Open Space Preserve",0,1,-0.396424068339152,"ns",NA,0,0,NA,0.000000214348062854697,0.000000517390787990735,0
46962,"Alameda",3.47413224412563,"Sunol Regional Wilderness",0,1,1.32695604983656,"ns",NA,0,0,NA,0.000000139247362085371,0.000000223175405267284,0
46968,"Alameda",0.827327393567042,"Quarry Lakes Regional Recreation Area",0,6,-0.334968879961836,"ns",NA,0,0,NA,0.00000015466211777948,0.000000245177801616592,0
46973,"Alameda",14.5943707923898,"Ohlone Regional Wilderness",0,2,1.6812922324916,"ns",NA,0,0,NA,0.00000204712250706507,0.0000032171897146327,0
46977,"Santa Clara",0.554652377824371,"Martial Cottle Park",0,10,-0.246656942892373,"ns",NA,0,0,NA,0.0000000516665608074618,0.0000000996377877982013,0
46978,"Santa Clara",0.608862524899831,"Martial Cottle Park",0,10,-0.249839962978334,"ns",NA,0,0,NA,0.0000000739266141636108,0.000000131601481712096,0
46980,"Contra Costa",0.231158875752784,"San Pablo Bay Regional Shoreline",0,2,0.0159121740129408,"ns",NA,0,0,NA,0.0000000307937852994655,0.0000000467582879082329,0
46989,"Contra Costa",14.1609277015882,"Vasco Hills Regional Preserve",0,2,-0.285273581243837,"ns",NA,0,0,NA,NA,NA,0
46990,"Alameda",1.1803011001945,"Coyote Hills Regional Park",0,12,-0.431623585835455,"cold",NA,0,0,NA,0.00000000357935769912388,0.00000000899323904235416,0
46991,"Contra Costa",0.369033225941643,"Crockett Hills Regional Park",0,0,-0.468908564254015,"ns",NA,0,0,NA,0.0000000854869455224616,0.000000122192673757127,NA
46992,"Alameda",3.16991802965074,"Vargas Plateau Regional Park",1,7,-0.213026644175449,"ns",NA,1,0,0,0.0000000209218420366142,0.0000000750723359033145,1
46993,"Contra Costa",0.188006386055807,"Diablo Foothills Regional Park",0,2,1.31867060336521,"ns",NA,0,0,NA,NA,NA,0
46995,"Contra Costa",4.01894810142299,"Delta Access Regional Recreation Area",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
47046,"Santa Clara",0.143195998348346,"Morgan Hill Outdoor Sports Center",0,0,-0.197434208387169,"ns",NA,0,0,NA,0.0000000000000000000984377563798208,0.000000000000000000382849767322812,NA
47060,"Napa",0.742037780417712,"Sugarloaf Ridge State Park",0,1,-0.161255917314576,"ns",NA,6,6,1,0.000000315692233243681,0.000000485855366605392,0
47062,"Santa Clara",6.30295981746993,"Rancho Canada de Pala",0,2,2.05334522427938,"ns",NA,0,0,NA,0.00000203317404157133,0.0000117439121822827,0
47068,"Alameda",2.542679504226,"Bethany Reservoir State Recreation Area",0,3,-0.373857626907596,"ns",NA,0,0,NA,NA,NA,0
47072,"Santa Clara",3.55584553760388,"Coyote Creek Parkway",2,12,-0.178972726447328,"ns",NA,2,0,0,0.00000000213228834589074,0.00000006922214623728,1
47073,"Santa Clara",0.259281122370927,"Gilroy Sports Park",1,0,-0.391574436040347,"cold",NA,0,0,NA,0.00000000000000000000000417337316690223,0.0000000000000000000000232295428998324,1
47085,"Santa Clara",1.14420338659509,"Pajaro River Agricultural Preserve",0,1,-0.356140817774844,"ns",NA,0,0,NA,0.000000000000000748059317889563,0.00000000000000697959849570401,0
47114,"San Mateo",8.78128032040541,"Tunitas Creek Open Space Preserve",4,7,-0.214406344712831,"ns",NA,1,1,1,0.000000211953263828946,0.000000842950726109848,1
47140,"Alameda",0.163416645412706,"Pacific Commons Sports Park",0,4,-0.214406344712831,"ns",NA,0,0,NA,0.000000000000080767539195354,0.000000000000515745974573323,0
47141,"Alameda",0.149588344244494,"Isherwood Park",0,2,-0.374646256567199,"ns",NA,0,0,NA,0.000000167227398151226,0.000000180753588097105,0
47147,"Alameda",0.448866504193077,"Sabercat Historic Park",9,8,-0.0726718716508175,"ns",NA,7,0,0,0.0000000265423576450985,0.0000000885607747136419,1
47200,"Marin",0.130845139148185,"Reservoir Hill",0,5,-0.616972381184798,"ns",NA,0,0,NA,NA,NA,0
47229,"San Mateo",0.33176295314075,"Crestmoor Canyon",0,3,-0.196689535580079,"ns",NA,0,0,NA,0.00000000000000276455185072098,0.000000000000073325711008685,0
47230,"San Mateo",0.162931746484398,"Bay Marshes Open Space",0,3,-0.338424008642092,"ns",NA,0,0,NA,0.0000000000101032715180138,0.0000000000365532361323861,0
47292,"Solano",0.192338844058997,"Cordelia Community Park",0,0,-0.320707199509341,"ns",NA,0,0,NA,NA,NA,NA
47344,"Sonoma",2.17554745531562,"North Sonoma Mountain Regional Park and Open Space Preserve",0,12,-0.125822299049072,"ns",NA,0,0,NA,0.000000710678875748272,0.00000121315304113523,0
47346,"Sonoma",1.10330290382205,"North Sonoma Mountain Regional Park and Open Space Preserve",0,1,0.0159121740129408,"ns",NA,0,0,NA,0.000000535366211806831,0.000000913507960831339,0
47347,"Sonoma",0.272954499384761,"Auberge Ceanothus Preserve",0,0,0.072830894918405,"ns",NA,1,1,1,0.000000138383271064413,0.000000182425154093835,NA
47457,"San Mateo",0.379616452857683,"Pebble Beach Farm",0,0,0.246230692738712,"ns",NA,0,0,NA,0.0000000000106492982834827,0.0000000000370670022453723,NA
47512,"San Mateo",2.67129691294,"Año Nuevo State Park",14,17,0.600566875393746,"ns",NA,13,0,0,0.0000000000265266385246488,0.000000000579464809469243,1
47513,"San Mateo",1.74524345674635,"Cascade Ranch",2,5,0.423398784066229,"ns",NA,2,0,0,0.00000000151266466019706,0.00000000980710179732114,1
47514,"San Francisco",0.197250932838692,"Candlestick Point State Recreation Area",0,11,-0.373857626907596,"ns",NA,0,0,NA,0.000000000214485332272751,0.00000000131786537238554,0
47518,"Solano",0.644454327199698,"Grizzly Island Wildlife Area",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
47526,"Napa",24.3340343731586,"Cedar Roughs Area of Critical Environmental Concern",0,0,-0.373857626907596,"ns",NA,0,0,NA,NA,NA,NA
47527,"Alameda",15.6709403090233,"Lake Del Valle State Recreation Area",22,14,0.547416447995491,"ns",NA,22,0,0,0.000000161490163463895,0.000000607428773946594,1
47537,"Contra Costa",0.400072263523537,"Hillside Natural Area",0,8,1.12459184399943,"ns",NA,0,0,NA,0.0000000000000000280296337874575,0.000000000000000518514765612187,0
47544,"Sonoma",0.314681850564969,"Oken",0,0,-0.0903886807835692,"ns",NA,0,0,NA,0.0000000240291733177855,0.0000000486831090995565,NA
47546,"Sonoma",0.117778224524257,"Ho",0,0,0.104496219676699,"ns",NA,0,0,NA,0.00000000179670667233012,0.00000000336006489298768,NA
47547,"Sonoma",0.182068669039337,"Young-Armos",0,0,-0.0903886807835692,"ns",NA,0,0,NA,0.00000000197654359546107,0.00000000751890727457294,NA
47551,"Sonoma",4.5839167722425,"Taylor Mountain Regional Park and Open Space Preserve",6,13,0.246230692738712,"ns",NA,6,0,0,0.000000154372358451837,0.0000006975193400649,1
47552,"Sonoma",5.3054582843032,"Wright Hill (Poff) Ranch Preserve",2,1,0.104496219676699,"ns",NA,1,0,0,0.0000000428468496238565,0.000000406249881734766,1
47580,"Sonoma",22.6780040668215,"Jenner Headlands Preserve",20,8,0.387965165800726,"ns",NA,20,0,0,0.000000000549034651076141,0.000000022153427536864,1
47610,"Contra Costa",0.672025835685775,"Bay Area Ridge Trail Land Bank",0,2,0.532240352669009,"ns",NA,0,0,NA,0.00000000107098574453346,0.00000000245858067238203,0
47646,"Santa Clara",0.144626715597054,"Alamitos Creek Parkchain",0,5,0.156672627056698,"ns",NA,0,0,NA,0.000000358807454858834,0.000000451224195785471,0
47650,"Santa Clara",0.605383580300143,"Guadalupe Creek Parkchain",2,6,-0.116057572448586,"ns",NA,2,0,0,0.0000000612560953072716,0.000000132184666767898,1
47666,"Napa",1.59226938251796,"Archer Taylor Preserve",0,0,-0.356140817774844,"ns",NA,1,1,1,0.000000583777307383571,0.000000843935765715287,NA
47675,"Napa",2.83447544898665,"Suscol Headwaters Preserve",0,1,-0.267556772111086,"ns",NA,0,0,NA,NA,NA,0
47680,"Napa",1.2557956077822,"Berryessa Vista Wilderness Park",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
47684,"Napa",0.496946645478245,"Okin",0,0,-0.356140817774844,"ns",NA,0,0,NA,0.000000476143213745672,0.000000651634763926268,NA
47687,"Napa",0.894750818004916,"Mayacamas Preserve",0,1,-0.356654339423344,"ns",NA,0,0,NA,0.000000263143448364644,0.00000040417890545541,0
47697,"Santa Clara",0.756555203711297,"Foothills Open Space Preserve",2,6,0.877919642578996,"ns",NA,2,0,0,0.00000239313658312312,0.00000489734611619497,1
47698,"Santa Clara",0.151696246133586,"Foothills Open Space Preserve",0,0,0.970429266424973,"ns",NA,0,0,NA,0.00000377808646589983,0.0000059185213103774,NA
47702,"Marin",0.944608080012625,"Old Saint Hilary's Open Space Preserve",0,6,-0.373857626907596,"ns",NA,0,0,NA,0.000000000160833318885167,0.00000000161497148987166,0
47718,"San Mateo",0.346767482645673,"Windy Hill Open Space Preserve",1,4,0.599807488496533,"ns",NA,1,0,0,0.0000059676899581973,0.00000881598862179089,1
47722,"Marin",0.208030120699653,"Horse Hill Open Space Preserve",0,1,3.04158569116032,"ns",NA,0,0,NA,0.0000000566306113114479,0.0000000884061250872037,0
47750,"Santa Cruz",0.191135617252198,"Santa Cruz Riverwalk",0,13,0.667331346555723,"ns",NA,0,0,NA,NA,NA,0
47761,"Santa Clara",7.40899885016472,"Coyote Ridge Open Space Preserve",0,9,-0.355165447113572,"ns",NA,1,1,1,0.0000000718066175409149,0.000000178649301574296,0
47762,"Santa Clara",1.42602730715705,"Coyote Valley Open Space Preserve",12,12,-0.0602775206239264,"ns",NA,12,0,0,0.000000000000192048024076456,0.00000000000350969665656453,1
47764,"Santa Clara",1.11697442539424,"Little Uvas Preserve",0,8,-0.463252280657214,"ns",NA,0,0,NA,0.0000000000100363137939263,0.0000000000666541613569827,0
47765,"Santa Clara",2.23574042983343,"Mount Chual Preserve",0,3,0.228513883605961,"ns",NA,0,0,NA,0.000000000205176792222872,0.00000000290585489004513,0
47775,"Santa Clara",17.6966781449349,"Rancho Cañada del Oro Open Space Preserve",1,10,0.216060570699567,"ns",NA,1,0,0,0.00000000889925377833833,0.000000124904744325249,1
47776,"Santa Clara",0.249616160330948,"Santa Teresa Foothills Open Space Preserve",1,2,0.125945032868039,"ns",NA,0,0,NA,0.000000158726791710251,0.000000239551951608519,1
47777,"Santa Clara",2.23798541787172,"Coyote Ridge",0,1,-0.219015242958924,"ns",NA,0,0,NA,0.0000000165646962813071,0.0000000450306245625143,0
47778,"Santa Clara",3.76425403660688,"Coyote Ridge Property",0,1,-0.214201919178231,"ns",NA,0,0,NA,0.0000000244983038300006,0.0000000944815354841921,0
47797,"Contra Costa",0.388178648379166,"Anderson Ranch",1,1,-0.267556772111086,"ns",NA,0,0,NA,NA,NA,1
47799,"Marin",0.651732062477804,"San Geronimo County Park",0,6,-0.179396345458525,"ns",NA,0,0,NA,0.000000466930003995003,0.000000725637733012263,0
47809,"San Mateo",0.204301623905266,"Tunitas Creek Beach",0,2,-0.249839962978334,"ns",NA,0,0,NA,0.000000000884351925023452,0.00000000162661240032946,0
47844,"Sonoma",0.100740104347767,"Petaluma Community Sports Fields",0,0,-0.409291245173099,"cold",NA,0,0,NA,0.00000000859138626907452,0.0000000120070637876779,NA
47847,"Sonoma",0.168776367977992,"Santa Rosa Creek Redwoods",0,0,-0.364362988401607,"ns",NA,1,1,1,0.0000000579143843992824,0.0000000668366837430767,NA
47848,"Santa Clara",0.793203085950997,"Croy Redwoods Preserve",0,0,-0.373857626907596,"ns",NA,1,1,1,0.000000238018060372269,0.000000423549778361121,NA
47868,"San Francisco",0.256619739491607,"Mount Sutro Open Space Reserve",0,4,-0.564536828065685,"cold",NA,0,0,NA,0.000000805561455763382,0.00000107351411315904,0
47876,"Alameda",0.102795111034041,"University of California Botanical Garden at Berkeley",0,15,0.522184534059052,"ns",NA,0,0,NA,0.00000152005611653294,0.00000159864384841057,0
47944,"San Mateo",16.3582548908866,"La Honda Creek Open Space Preserve",13,11,0.172658547921124,"ns",NA,12,0,0,0.0000000326463016619982,0.000000124097212506058,1
47978,"Napa",1.23700459410612,"Napa-Sonoma Marshes Wildlife Area",0,1,-0.356140817774844,"ns",NA,0,0,NA,0.000000429539852575545,0.000000946100669807493,0
48020,"San Mateo",0.199266960548271,"Wavecrest Open Space Reserve",0,7,-0.104511923546898,"ns",NA,0,0,NA,0.0000000150187311476202,0.0000000189990601029422,0
48234,"San Mateo",1.23763015145405,"Gazos Creek Redwoods",0,2,0.072092248536781,"ns",NA,0,0,NA,0.0000000000266783019287065,0.000000000269767264082788,0
48347,"Alameda",0.264105792925174,"Fallon Sports Park",0,1,-0.414808436476993,"ns",NA,0,0,NA,NA,NA,0
48478,"Napa",4.48967493323097,"Quail Ridge Reserve",0,6,-0.452893046213247,"cold",NA,0,0,NA,NA,NA,0
48480,"Napa",1.84493019727616,"Quail Ridge Reserve",0,0,-0.511619154737498,"cold",NA,0,0,NA,NA,NA,NA
48483,"Napa",2.13235136284073,"Quail Ridge Reserve",0,0,-0.45467170075952,"ns",NA,0,0,NA,NA,NA,NA
48561,"Contra Costa",0.647788693590495,"Old Ranch Open Space",1,4,-0.418949268612206,"ns",NA,1,0,0,0.00000111503061361873,0.0000013951984101368,1
48612,"Napa",0.130048024193663,"Huber Ranch",0,0,-0.45467170075952,"ns",NA,0,0,NA,NA,NA,NA
48613,"Solano",0.495875245624331,"Huber Ranch",0,0,-0.494117771120946,"ns",NA,0,0,NA,NA,NA,NA
48622,"Solano",0.282898711516355,"Cold Canyon Headwaters Property",0,0,-0.494117771120946,"ns",NA,0,0,NA,NA,NA,NA
48630,"Napa",0.218960189037014,"Cooks Flat",0,0,-0.409291245173099,"cold",NA,0,0,NA,0.0000000243900988294854,0.0000000441663630112998,NA
48636,"San Mateo",0.14297876250838,"Poplar Beach",0,8,-0.123595854978823,"ns",NA,0,0,NA,0.00000000338664651877707,0.00000000904367247755999,0
48637,"San Mateo",0.114851982592777,"Poplar Beach",0,3,-0.123595854978823,"ns",NA,0,0,NA,0.00000000904367247755999,0.00000000904367247755999,0
48638,"Napa",0.396454786696103,"McLaughlin Natural Reserve",0,1,-0.135945758410281,"cold",NA,0,0,NA,NA,NA,0
48920,"Contra Costa",0.362497974727213,"Dougherty Valley Ridge Trail",0,1,-0.404773692818296,"ns",NA,0,0,NA,0.00000143287263654202,0.00000146543573009694,0
48974,"San Mateo",88.580962965742,"SFPUC Peninsula Watershed",29,16,0.565133257128242,"ns",NA,72,44,0.611111111111111,0.00000000335376526550135,0.000000137349090323369,1
48977,"Napa",0.163449769650484,"Henry",0,0,-0.431623585835455,"cold",NA,0,0,NA,NA,NA,NA
49041,"Contra Costa",10.3029084949874,"Thurgood Marshall Regional Park",0,2,-0.447252042686406,"ns",NA,0,0,NA,NA,NA,0
49043,"Santa Clara",1.37262313123008,"Northern Coyote Valley Conservation Area",1,3,-0.039375808111298,"ns",NA,1,0,0,0.0000000007959358172549,0.00000000496840746322391,1
49046,"Alameda",0.382869654935056,"Don Castro Regional Recreation Area",1,8,-0.180216710308521,"ns",NA,0,0,NA,0.00000158871046096465,0.00000177015556346305,1
49048,"San Mateo",0.137791777275669,"Rising Acres",0,0,-0.285273581243837,"ns",NA,0,0,NA,0.0000000187723010469654,0.0000000409628313491339,NA
49049,"Santa Clara",0.550972040773703,"Calero Lakeview",0,1,0.106064599612661,"ns",NA,0,0,NA,0.00000000399933686168197,0.0000000170038916280646,0
49050,"Santa Cruz",1.44913732467022,"Filice Ranch",0,2,-0.249839962978334,"ns",NA,1,1,1,0.0000000000000000110805665514449,0.000000000000000191047195992244,0
49051,"Santa Clara",0.65712538937794,"Pacheco Creek Open Space Regional Reserve",0,0,-0.285273581243837,"ns",NA,0,0,NA,0.000000031656099963584,0.0000000731820932742266,NA
49052,"Santa Clara",2.42567842676916,"Baird Open Space Regional Reserve",0,1,-0.19512805662838,"ns",NA,0,0,NA,0.0000000000000000381111324222415,0.00000000000000172769109081135,0
49053,"Santa Clara",0.377610728926767,"Davidson Open Space Regional Reserve",0,0,-0.220443738390596,"ns",NA,0,0,NA,0.000000000000000000916090327488443,0.00000000000000000780315950486285,NA
49054,"Santa Clara",0.151806545048082,"Tulare Hill Wedge Open Space Regional Reserve",0,3,-0.34871487117759,"ns",NA,0,0,NA,0.00000000126903587638338,0.00000000422595691773608,0
49055,"Santa Clara",1.42043957068128,"Uvas South Open Space Regional Reserve",0,1,-0.42081347728328,"ns",NA,0,0,NA,0.0000000000225533394043742,0.000000000168546634982114,0
49068,"Contra Costa",0.10915301197774,"Smith Canyon",0,0,-0.0372382533853142,"ns",NA,0,0,NA,NA,NA,NA
49079,"Sonoma",0.693535882144811,"Fitch Mountain Park Open Space Preserve",2,0,-0.232123153845582,"ns",NA,0,0,NA,0.000000211750830203528,0.000000275989236797614,1
49177,"Contra Costa",3.2019990226013,"Quimby Island",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
49178,"Solano",2.99301267877229,"Denverton Property",0,1,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
49186,"Solano",3.7084240926028,"Grizzly Ranch",0,2,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
49211,"Santa Cruz",0.525497498862016,"Bigler",0,0,-0.249839962978334,"ns",NA,0,0,NA,0.0000000000529186729159026,0.00000000022882699901583,NA
49219,"Santa Clara",7.81191979632141,"Tilton Ranch",2,2,0.0664905521818374,"ns",NA,2,0,0,0.0000000000000100021699229276,0.000000000000375669195187486,1
49221,"Santa Clara",6.15666235865376,"Coyote Ridge (East)",3,6,-0.476986003964584,"ns",NA,2,0,0,0.000000114083064772785,0.000000194466608149924,1
49331,"Napa",7.88331164186338,"Wragg Ridge",0,0,-0.473243053810798,"cold",NA,0,0,NA,NA,NA,NA
49423,"Alameda",0.444655901597087,"Martin Luther King Junior Regional Shoreline",0,11,-0.457879256716469,"ns",NA,0,0,NA,0.0000000567870621637212,0.00000014085114230511,0
49426,"Alameda",0.185814394861065,"Martin Luther King Junior Regional Shoreline",0,4,-0.492787622020552,"cold",NA,0,0,NA,0.0000000456547226690418,0.00000014085114230511,0
49465,"Marin",0.117326881222009,"Marinwood Park",0,0,-0.397992799097895,"ns",NA,0,0,NA,0.00000000000000074516797092411,0.0000000000000015225578163156,NA
49493,"San Mateo",0.732062258352416,"Hidden Canyon Park",1,10,-0.212296279238489,"ns",NA,2,1,0.5,0.00000000539185496251093,0.0000000163518336648849,1
49528,"Napa",1.70923128830782,"Cedar Roughs Wilderness",0,0,-0.373857626907596,"ns",NA,0,0,NA,NA,NA,NA
49529,"Napa",6.4798564529697,"Chiles Valley",0,0,-0.391574436040347,"ns",NA,0,0,NA,NA,NA,NA
49530,"Napa",0.564485533010985,"Ghisletta Wetlands and Open Space",0,5,-0.356140817774844,"ns",NA,0,0,NA,0.000000364236285577135,0.000000513128156853782,0
49531,"Napa",0.231820468352621,"Ghisletta Wetlands and Open Space",0,0,-0.356140817774844,"ns",NA,0,0,NA,0.000000402601671112279,0.000000475525126830689,NA
49533,"Napa",0.64323323855339,"Hangman",0,0,-0.473243053810798,"cold",NA,0,0,NA,0.000000161534075004965,0.000000192168329249398,NA
49534,"Napa",0.322886604503441,"B&B Wendel Preserve",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
49546,"Contra Costa",0.941018268441037,"City of Antioch Trail",0,1,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
49547,"Napa",0.733886211439667,"Linda Falls Preserve",0,3,-0.356140817774844,"ns",NA,4,4,1,0.000000000200564023722372,0.00000000143051059886545,0
49549,"Napa",5.85078316721512,"PUC Demonstration and Experimental Forest",3,11,-0.356140817774844,"cold",NA,15,14,0.933333333333333,0.000000562506670576113,0.00000228987892114674,1
