"unit_id","county","hab_area_km2","unit_name","n_occ","effort_years","gistar_z","hotspot","q5_flag","n_total","n_obscured","obscured_frac","kde_mean","kde_max"
7,"Santa Clara",14.6733217172247,"Calero County Park",7,16,0.138822969961711,"ns",NA,9,2,0.222222222222222,0.000000154080780134791,0.000000178877996859228
16,"Santa Clara",46.9815833018012,"Sierra Azul Open Space Preserve",2,12,0.220021640348457,"ns",NA,4,2,0.5,0.0000000499597199166146,0.000000113687505631788
27,"Santa Clara",1.17027804380227,"Rancho San Antonio Open Space Preserve",0,14,0.220021640348457,"ns",NA,0,0,NA,0.000000120912417855834,0.000000164190893769955
32,"Santa Clara",8.69289478302082,"Rancho San Antonio Open Space Preserve",2,17,0.561778446710953,"hot","occ_hot_effort_hot_SUSPECT",2,0,0,0.000000262484292079534,0.000000397381768380001
69,"San Mateo",0.124577799596895,"Red Morton Community Park",0,3,-0.070302934520951,"ns",NA,0,0,NA,0.0000000256662673336905,0.0000000256920795749238
75,"Alameda",4.08655124469429,"Reinhardt Redwood Regional Park",1,12,-0.232109026930301,"ns",NA,1,0,0,0.0000000232573960090576,0.0000000419044425825632
79,"San Mateo",0.257042581102171,"Redwood Shores Ecological Reserve",0,11,-0.209863757372676,"cold",NA,0,0,NA,0.00000000885297524177986,0.0000000106271444977324
141,"Contra Costa",0.101481775778572,"Richmond",0,7,-0.209863757372676,"cold",NA,0,0,NA,0.00000000307430059187652,0.00000000336892669317024
166,"Marin",1.57464983352602,"Ring Mountain Open Space Preserve",0,14,-0.280696895853321,"cold",NA,0,0,NA,0.0000000287786416919289,0.0000000328788622994125
181,"Santa Clara",0.178453931382849,"River Oaks",0,1,-0.174094406214199,"ns",NA,0,0,NA,0.00000000780215536622109,0.00000000994600135584278
185,"Alameda",0.880183556756031,"Augustin Bernal Park",0,5,-0.187365701928555,"ns",NA,0,0,NA,0.0000000143430431975844,0.0000000159488386941575
198,"Solano",0.328066203859312,"River Park",0,2,-0.209863757372676,"cold",NA,0,0,NA,0.000000133272635594039,0.000000136318135446345
211,"Alameda",0.124880768597021,"Robert Livermore Park",0,1,-0.180617520732422,"ns",NA,0,0,NA,0.0000000000496241069070091,0.0000000000496241069070091
214,"Napa",16.3715139705841,"Robert Louis Stevenson State Park",0,10,-0.242654995909454,"cold",NA,1,1,1,0.000000125638138115391,0.000000157016458501857
218,"Alameda",0.395822990314039,"Robertson Park",1,5,-0.138325055055722,"ns",NA,0,0,NA,0.000000000132826805110398,0.000000000174107131489798
223,"Solano",2.95187931290062,"Rockville Hills Regional Park",0,14,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
280,"Contra Costa",8.28006881647229,"Round Valley Regional Preserve",0,16,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
289,"Alameda",0.183075466300017,"Rowell Ranch Rodeo Park",0,0,-0.0611277055853553,"ns",NA,0,0,NA,0.0000000815442504631392,0.0000000980419940788124
294,"Marin",1.1404198720217,"Roy's Redwoods Open Space Preserve",0,10,-0.135069979053104,"ns",NA,0,0,NA,0.0000000480827644366855,0.000000050458567102396
299,"Marin",1.97633624667861,"Rush Creek Open Space Preserve",0,5,-0.330037075964696,"cold",NA,0,0,NA,NA,NA
303,"Alameda",0.84865865985535,"Bethany Reservoir State Recreation Area",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
308,"Solano",8.5847216412503,"Rush Ranch Open Space",0,15,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
315,"Contra Costa",1.00090284632505,"Russell Research Station (UC)",0,4,-0.138325055055722,"ns",NA,0,0,NA,NA,NA
321,"San Mateo",4.92818962248237,"Russian Ridge Open Space Preserve",13,14,1.0584125786502,"hot","occ_hot_effort_hot_SUSPECT",14,1,0.0714285714285714,0.000000348845730968605,0.000000420700786207817
347,"Sonoma",18.0061184343355,"Salt Point State Park",0,15,-0.138325055055722,"ns",NA,0,0,NA,0.00000101897330750944,0.00000118296009077312
353,"San Mateo",3.21819504372464,"Sam McDonald Park",3,9,0.901202733461345,"hot","occ_hot_effort_not_TRUSTED",2,0,0,0.000000121468076486053,0.000000179319926019161
358,"Marin",10.3386239657238,"Samuel P. Taylor State Park",1,14,0.00475234957818558,"ns",NA,1,0,0,0.0000000356463338846424,0.0000000471669245882822
372,"San Mateo",0.117901239756017,"San Bruno City Park",0,4,-0.209863757372676,"cold",NA,0,0,NA,0.000000000576706293831108,0.000000000598404048535173
378,"San Mateo",0.378200061485235,"San Bruno Mountain Ecological Reserve",0,8,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
393,"Sonoma",0.106900260289144,"San Francisco Archdiocese",0,0,-0.138325055055722,"ns",NA,0,0,NA,0.0000000147013263784856,0.0000000147033842878841
402,"Santa Clara",57.4303313498671,"San Francisco Watershed Lands",0,8,0.0762910518951394,"ns",NA,1,1,1,0.00000000467515359758863,0.0000000103731068179513
413,"San Mateo",1.05419759614862,"San Gregorio State Beach",0,3,0.00475234957818558,"ns",NA,0,0,NA,0.00000000625385832009329,0.0000000067805228098905
421,"San Mateo",0.730850871846965,"San Gregorio State Beach",0,3,0.00475234957818558,"ns",NA,0,0,NA,0.00000000578390180194788,0.0000000067805228098905
441,"Alameda",0.127439698005242,"San Lorenzo Community Park",0,1,-0.209863757372676,"cold",NA,0,0,NA,0.0000000625341201043739,0.0000000634371986052429
455,"San Mateo",0.447683975329434,"San Mateo Properties",0,2,-0.209863757372676,"cold",NA,0,0,NA,0.0000000107471560539807,0.0000000135585560556706
461,"Sonoma",3.06198838074724,"San Pablo Bay National Wildlife Refuge",0,6,-0.174094406214199,"ns",NA,0,0,NA,0.0000000302054203871194,0.000000035784886165402
470,"San Mateo",3.14247236177163,"Big Basin Redwoods State Park",0,4,-0.0855188663593018,"ns",NA,0,0,NA,0.00000002415413291601,0.000000045740673471073
491,"Marin",1.50564761191256,"San Pedro Mountain Open Space Preserve",0,4,-0.284012883923671,"ns",NA,0,0,NA,0.0000000048028101495845,0.00000000652787068844418
499,"San Mateo",5.16856200720077,"San Pedro Valley Park",0,16,0.0538463545660252,"ns",NA,1,1,1,0.00000000352330631336883,0.00000000450636150617356
516,"Santa Clara",0.666423803360394,"Lexington Reservoir",0,0,0.0617144259461704,"ns",NA,0,0,NA,0.0000000678800375908395,0.000000080235984967203
520,"Solano",0.146718555985344,"Sandy Beach Park",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
542,"Santa Clara",6.69716848015362,"Santa Teresa County Park",0,14,-0.0805099906227829,"ns",NA,0,0,NA,0.00000015158543931193,0.000000175994415485548
546,"Marin",0.130853985680166,"Santa Venetia Marsh Open Space Preserve",0,1,-0.32297196499353,"ns",NA,0,0,NA,0.00000000364730001756186,0.00000000364730001756186
563,"Santa Clara",3.11156153531514,"Saratoga Gap Open Space Preserve",0,3,-0.044041975589402,"ns",NA,0,0,NA,0.000000102540369084636,0.000000135153726432691
581,"San Mateo",4.36466830250848,"Skyline Ridge Open Space Preserve",4,14,1.03589613242265,"ns",NA,4,0,0,0.000000283037678627807,0.000000359129671778646
586,"Alameda",1.03023835142162,"Quarry Lakes Regional Recreation Area",0,8,-0.262332310850271,"cold",NA,0,0,NA,0.0000000135237190335147,0.000000020425447999628
602,"Marin",0.2054120084314,"Scottsdale Marsh",0,2,-0.324812473768853,"ns",NA,0,0,NA,0.00000000593685767213969,0.00000000593685767213969
604,"Sonoma",2.96511468215771,"SCWA",1,10,-0.138325055055722,"ns",NA,0,0,NA,0.0000000360846037494866,0.000000252015752266743
606,"San Mateo",0.183277995308431,"Sea Cloud Park",0,4,-0.232220545851334,"cold",NA,0,0,NA,0.00000000770278951733872,0.00000000845904679636078
628,"Solano",1.67756541829494,"Serpas Ranch Open Space",0,0,-0.221314647118306,"cold",NA,0,0,NA,NA,NA
650,"Santa Cruz",0.839902608957724,"Santa Cruz Long-Toed Salamander Ecological Reserve",0,3,-0.262332310850271,"cold",NA,0,0,NA,0.00000000290071278108428,0.00000000438734204522007
669,"Santa Cruz",0.123943394420586,"Scott Creek Beach County Park",0,2,0.00475234957818558,"ns",NA,0,0,NA,0.000000000979759273711522,0.0000000016716225070823
678,"San Francisco",0.534101179241322,"SF Zoological Gardens",0,15,-0.252676457568109,"cold",NA,0,0,NA,0.00000000762908936025042,0.00000000796932475566337
714,"Santa Cruz",0.328879327445677,"Seacliff State Beach",0,9,0.147829754212093,"ns",NA,0,0,NA,0.00000000419113010963201,0.0000000057603730674316
734,"Contra Costa",1.49586703312118,"Bishop Ranch Regional Open Space Preserve",0,4,-0.242654995909454,"cold",NA,0,0,NA,0.0000000436252491908817,0.0000000536235980064248
741,"Contra Costa",5.519336029518,"Shell Ridge Open Space",0,11,-0.211107374837038,"ns",NA,0,0,NA,NA,NA
746,"Alameda",0.218957219205789,"Shepherd Canyon Park",0,3,-0.251674460407143,"ns",NA,0,0,NA,0.00000000606719696705227,0.00000000836449043362109
750,"Sonoma",3.41248001960474,"Shiloh Ranch Regional Park",1,13,-0.0310170015802914,"ns",NA,1,0,0,0.000000118350726552308,0.000000124996120121068
767,"Alameda",0.133834396782723,"Shoreline Park",0,8,-0.232220545851334,"cold",NA,0,0,NA,0.0000000199523881860841,0.0000000199647267606906
780,"Santa Clara",26.790477063653,"Sierra Azul Open Space Preserve",6,13,0.19160733032977,"ns",NA,10,4,0.4,0.0000000501730106350351,0.000000113687505631788
784,"Contra Costa",4.17513261279857,"Black Diamond Mines Regional Preserve",0,0,-0.221314647118306,"cold",NA,0,0,NA,NA,NA
805,"San Francisco",0.136708215529779,"Sigmund Stern Grove",0,8,-0.289465805365592,"cold",NA,0,0,NA,0.00000000737017824548047,0.00000000739696304208337
810,"San Mateo",0.18370575495287,"Sign Hill Park",0,3,-0.242654995909454,"cold",NA,0,0,NA,NA,NA
837,"Napa",3.59488676261639,"Silverado Trail Rector Dam Watershed",0,0,-0.209863757372676,"cold",NA,0,0,NA,0.000000131609681375267,0.000000152157909383277
876,"Santa Cruz",0.129247861824508,"Skypark",0,1,-0.118614735661046,"ns",NA,0,0,NA,0.0000000145826124509085,0.0000000196619591719127
884,"Contra Costa",0.94548461026365,"Sky Ranch",0,0,-0.284012883923671,"ns",NA,0,0,NA,NA,NA
896,"Solano",2.29209493415483,"Hiddenbrooke Open Space",0,6,-0.222861269378895,"ns",NA,0,0,NA,0.000000137528061827652,0.000000137777874442691
916,"Napa",4.13128271525897,"Skyline Wilderness Park",0,13,-0.187365701928555,"ns",NA,0,0,NA,NA,NA
926,"Santa Cruz",11.0607428322721,"Soquel Demonstration State Forest",0,5,0.147829754212093,"ns",NA,1,1,1,0.0000000155732244877527,0.0000000264533284166646
941,"Napa",1.75243194737016,"Missimer Snell Valley Wildflower Preserve",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
945,"Contra Costa",1.10247229518538,"Sobrante Ridge Regional Preserve",0,9,-0.256837826723102,"ns",NA,0,0,NA,0.00000000347770257036473,0.00000000447376713452741
950,"Sonoma",0.176040542600176,"Soda Springs",0,1,-0.0667863527387683,"ns",NA,0,0,NA,NA,NA
967,"Solano",0.158990177110324,"Sommerset Open Space",0,0,-0.271661587897018,"cold",NA,0,0,NA,NA,NA
979,"San Mateo",0.157821950519578,"Sonntag",0,0,0.737131535415702,"hot","occ_hot_effort_not_TRUSTED",0,0,NA,0.000000174950301357057,0.000000183027466960084
992,"Sonoma",20.3712128536986,"Sonoma Coast State Park",1,16,0.433984563479909,"hot","occ_hot_effort_not_TRUSTED",2,1,0.5,0.0000000427416608772546,0.000000161030527578987
1008,"Sonoma",1.02935713034569,"Sonoma Valley Regional Park",0,11,0.255137807687524,"ns",NA,0,0,NA,0.000000409071873264111,0.000000414438147799956
1015,"Marin",3.48019096046107,"Soulajule Reservoir",0,3,-0.0697060784840234,"cold",NA,0,0,NA,0.00000000714915326938126,0.0000000108524327302462
1018,"Santa Cruz",0.142763648959164,"Buena Vista Park",0,0,-0.330037075964696,"cold",NA,0,0,NA,0.00000000120040943851762,0.00000000138674804972538
1044,"Sonoma",3.36381326026346,"Santa Rosa Plain Vernal Pool Ecological Reserve",0,2,-0.167453501319181,"ns",NA,0,0,NA,0.0000000169754734713479,0.00000011254109466563
1060,"Alameda",0.400744237978423,"Sports and Recreation Park",0,3,-0.211636258320938,"ns",NA,0,0,NA,0.0000000118510303792618,0.0000000148208583183873
1066,"Solano",0.326339566008776,"Sports Complex",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
1079,"Sonoma",0.994572981912258,"Spring Lake Regional Park",0,14,0.112060403053616,"ns",NA,0,0,NA,0.0000000693244928129388,0.0000000839273539554597
1095,"Santa Clara",0.734026060824415,"St Joseph's Hill Open Space Preserve",0,10,0.0239679167486215,"ns",NA,0,0,NA,0.0000000474974406472484,0.0000000546736558248995
1105,"Marin",0.518876681350422,"North Antenna Field",0,0,-0.306295426308703,"cold",NA,0,0,NA,NA,NA
1118,"Marin",0.644048185608337,"Stafford Lake County Park",0,9,-0.167453501319181,"ns",NA,0,0,NA,0.0000000149272914029552,0.0000000163461795210651
1134,"Marin",3.20819177083969,"Stafford Lake Watershed",0,8,-0.153416756738804,"ns",NA,0,0,NA,0.0000000145265799389449,0.0000000242157458529846
1153,"Marin",7.11442952296513,"California State Lands Commission",0,5,-0.306295426308703,"cold",NA,0,0,NA,NA,NA
1162,"Napa",2.60405141478018,"California State Lands Commission",0,0,-0.242654995909454,"cold",NA,0,0,NA,0.0000000530793009545505,0.0000000629312140176808
1163,"Santa Cruz",2.30097719655289,"Watsonville Slough Ecological Reserve",0,6,-0.322303460108775,"cold",NA,0,0,NA,0.00000000052023391150513,0.000000000918806142280459
1165,"Sonoma",0.220369008414056,"Steelhead Beach Fishing Access",0,7,-0.174094406214199,"ns",NA,0,0,NA,0.0000000853364952035918,0.0000000859372519812496
1166,"Santa Cruz",0.437087298248943,"Struve Slough",0,10,-0.297991875693768,"cold",NA,0,0,NA,0.000000000448390352625339,0.000000000614236217444386
1177,"Santa Cruz",1.60316237063849,"Byrne-Milliron Forest",0,3,-0.174094406214199,"ns",NA,0,0,NA,0.0000000280362062454742,0.0000000317759329959699
1190,"Santa Clara",0.22886450698958,"Stevens Creek Shoreline Nature Study Area",0,4,-0.209863757372676,"cold",NA,0,0,NA,0.0000000203911412199886,0.0000000231396590777422
1196,"Santa Clara",22.616838824436,"Canada de los Osos Ecological Reserve",8,9,11.2005592621815,"hot","occ_hot_effort_not_TRUSTED",8,0,0,0.00000000439843805821738,0.000000016695690163715
1200,"Sonoma",0.758269651527946,"Stillwater Cove Regional Park",0,4,-0.209863757372676,"cold",NA,0,0,NA,0.00000108673452814401,0.00000112427380827285
1224,"Contra Costa",0.716474147267545,"Stoneman Park",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
1235,"Solano",0.326050675416691,"Blue Rock Springs Corridor Park",0,3,-0.297991875693768,"cold",NA,0,0,NA,0.000000134256808337341,0.000000146882953799832
1244,"Santa Cruz",1.07308904379651,"Sunset State Beach",0,11,-0.271661587897018,"cold",NA,0,0,NA,0.0000000000490581464340778,0.000000000123098364834817
1250,"Contra Costa",0.747939437338607,"Sugarloaf Recreation Area",0,6,-0.243880253410086,"ns",NA,0,0,NA,NA,NA
1258,"Sonoma",18.2494998694804,"Sugarloaf Ridge State Park",3,16,0.147829754212093,"ns",NA,22,20,0.909090909090909,0.000000214127354070115,0.000000325895683772615
1279,"Santa Clara",0.876194209538305,"Sunnyvale Baylands Park",0,13,-0.209863757372676,"cold",NA,0,0,NA,0.00000000871287308967794,0.0000000114043361421068
1283,"Santa Clara",2.03388077832512,"Sunnyvale Baylands Park",0,14,-0.209863757372676,"cold",NA,0,0,NA,0.00000000855213766470797,0.0000000106846176350928
1295,"Alameda",12.2427696392547,"Sunol Regional Wilderness",4,13,0.112060403053616,"ns",NA,4,0,0,0.00000000569078517642652,0.00000000890211371284977
1318,"Napa",5.27898601607192,"Swartz Canyon",0,3,-0.271661587897018,"cold",NA,0,0,NA,0.0000000760875522587412,0.000000095453557946712
1319,"Santa Cruz",40.3726983487966,"The Forest of Nisene Marks State Park",8,11,0.219368456529047,"ns",NA,9,3,0.333333333333333,0.0000000142295908389656,0.0000000318462518578144
1339,"Sonoma",1.1948195684316,"Bodega Marine Reserve",0,14,-0.209863757372676,"cold",NA,0,0,NA,0.0000000381282951877893,0.0000000444628902585009
1367,"Alameda",3.39462619069421,"Sycamore Grove Park",1,12,0.112060403053616,"ns",NA,0,0,NA,0.000000000497472119054265,0.000000000731566363043612
1371,"Contra Costa",2.80122444260445,"Sycamore Valley Open Space Regional Preserve",0,4,-0.138325055055722,"ns",NA,0,0,NA,NA,NA
1387,"Santa Cruz",0.124887769512117,"Ellicott Slough National Wildlife Area",0,0,-0.280696895853321,"cold",NA,0,0,NA,0.00000000203607242177384,0.00000000247925435736818
1417,"Solano",0.243308852622235,"Alamo Terrace Open Space",0,0,-0.262332310850271,"cold",NA,0,0,NA,NA,NA
1421,"San Mateo",2.51134400505573,"Teague Hill Open Space Preserve",0,5,0.552333623540656,"hot","occ_hot_effort_hot_SUSPECT",0,0,NA,0.0000000497331242854671,0.0000000943028766187126
1433,"Alameda",0.168539775458813,"Temescal Regional Recreation Area",0,9,-0.266167093643342,"ns",NA,0,0,NA,NA,NA
1465,"Marin",4.38281886960074,"Terra Linda/Sleepy Hollow Divide Open Space Preserve",0,8,-0.317025312099692,"ns",NA,0,0,NA,0.0000000136350131185736,0.0000000234843042790089
1501,"Santa Clara",0.300633489759024,"Thompson Creek",0,2,-0.242654995909454,"cold",NA,0,0,NA,0.0000000385420335646813,0.0000000476655515058155
1502,"Santa Cruz",0.456719597721646,"Twin Lakes State Beach",0,12,-0.180617520732422,"ns",NA,0,0,NA,0.00000000348710571529409,0.00000000445234293877661
1533,"San Mateo",0.235149147157583,"Thornton State Beach",0,1,-0.232220545851334,"cold",NA,0,0,NA,0.00000000288610069176798,0.00000000327292215551722
1564,"Santa Cruz",1.61923721355683,"UC Santa Cruz Campus Natural Reserve",1,12,0.0454754243240263,"ns",NA,0,0,NA,0.00000000253581200482245,0.00000000357217588842218
1618,"Contra Costa",5.92075409355936,"Tilden Regional Park",0,16,-0.184987897994187,"ns",NA,0,0,NA,0.00000000028759439274495,0.000000000537465072447674
1665,"Marin",0.213176085940461,"Tomales Bay Fishing Access",0,1,-0.138325055055722,"ns",NA,0,0,NA,0.0000000146107259624273,0.0000000170899987494977
1673,"Marin",9.93889713315152,"Tomales Bay State Park",0,14,-0.138325055055722,"ns",NA,0,0,NA,0.0000000255650647318362,0.0000000672500632958872
1683,"Solano",0.672884533365034,"Tourtelot Open Space",0,0,-0.232220545851334,"cold",NA,0,0,NA,NA,NA
1700,"Sonoma",0.117835877981491,"Cloverdale River Park",0,1,-0.0310170015802914,"ns",NA,0,0,NA,NA,NA
1736,"San Francisco",0.221024831188495,"Twin Peaks Park",0,7,-0.297991875693768,"cold",NA,0,0,NA,0.0000000113448379579495,0.0000000114649010285461
1750,"Napa",0.162693016754377,"UC Agricultural Research Station",0,0,-0.209863757372676,"cold",NA,0,0,NA,0.000000181246889496833,0.000000190445192060906
1787,"Santa Clara",5.1819436857803,"Upper Stevens Creek County Park",1,10,0.498398380773762,"ns",NA,2,1,0.5,0.000000162532145964178,0.000000228693750159437
1793,"Alameda",0.48285390352161,"Livermore Monitoring Station",0,0,-0.222861269378895,"ns",NA,0,0,NA,NA,NA
1796,"Santa Clara",4.64305327738009,"Uvas Canyon County Park",0,9,0.147829754212093,"ns",NA,0,0,NA,0.0000000504519590549535,0.000000054951076577936
1800,"Santa Clara",1.89049823164714,"Uvas Reservoir",0,3,-0.242654995909454,"cold",NA,0,0,NA,0.0000000300623455018467,0.0000000340446852931109
1835,"Napa",11.2843974829043,"Lake Curry",0,1,-0.0697060784840234,"cold",NA,0,0,NA,NA,NA
1847,"Sonoma",0.109511320395725,"Grove of Old Trees",0,3,-0.102555703897245,"ns",NA,0,0,NA,0.0000000594159637046232,0.0000000642733937183948
1853,"Napa",6.68798793434725,"Bothe-Napa Valley State Park",1,9,-0.174094406214199,"cold",NA,12,11,0.916666666666667,0.0000000721935649039551,0.0000000883483011193675
1868,"Santa Cruz",30.9983769239803,"Wilder Ranch State Park",9,16,0.0675323799757062,"ns",NA,14,5,0.357142857142857,0.0000000024464201775487,0.00000000604010352844853
1875,"Marin",0.464441195365232,"Verissimo Hills Open Space Preserve",0,3,-0.193046081189682,"ns",NA,0,0,NA,0.0000000121107044392943,0.0000000134670044005247
1891,"Santa Clara",0.54300581826216,"Villa Montalvo Arboretum",0,2,-0.180617520732422,"ns",NA,0,0,NA,0.0000000366500323423224,0.0000000393847052748697
1942,"Contra Costa",3.97081786893671,"Lime Ridge Open Space",0,12,-0.281566626515903,"ns",NA,0,0,NA,NA,NA
1955,"Napa",2.82572543068722,"Wantrup Preserve",0,0,-0.138325055055722,"ns",NA,0,0,NA,0.0000000819675136654041,0.0000000857456043945604
1974,"San Mateo",0.188052900548995,"Water Dog Lake Canyon",0,2,-0.0310170015802914,"ns",NA,0,0,NA,0.00000000280811462971542,0.00000000345560358105956
1981,"Santa Clara",0.16407448196491,"Watson Park",0,0,-0.232220545851334,"cold",NA,0,0,NA,0.0000000224324416819854,0.0000000256062762105103
2004,"Sonoma",0.114951874543054,"West County Trail",0,1,-0.187365701928555,"ns",NA,0,0,NA,0.0000000110337792236237,0.000000023268276194699
2005,"Santa Cruz",0.280447560938045,"Younger Lagoon Reserve",0,12,0.0675323799757062,"ns",NA,0,0,NA,NA,NA
2057,"Marin",1.54565787941066,"White Hill Open Space Preserve",0,4,0.197563929755251,"ns",NA,0,0,NA,0.0000000319827471173539,0.0000000373474229320436
2063,"Solano",6.20082758918537,"Wilcox Ranch",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
2071,"Marin",0.334371457877836,"Boyd Memorial Park",0,6,-0.317025312099692,"ns",NA,0,0,NA,0.00000000986221504462037,0.000000012033188667715
2078,"Contra Costa",9.55354109709566,"Wildcat Canyon Regional Park",0,13,-0.193046081189682,"ns",NA,0,0,NA,0.000000000557581258942008,0.00000000148490542084545
2138,"Solano",0.930984894556405,"Braito Open Space",0,1,-0.242654995909454,"cold",NA,0,0,NA,NA,NA
2221,"San Mateo",5.20470858640034,"Windy Hill Open Space Preserve",4,13,0.903397788114882,"hot","occ_hot_effort_hot_SUSPECT",3,0,0,0.000000372714794139029,0.000000461135158502657
2273,"San Mateo",3.77070811006144,"Wunderlich Park",1,13,0.661357927815219,"hot","occ_hot_effort_hot_SUSPECT",1,0,0,0.000000116969722796512,0.000000178496676994655
2314,"San Mateo",0.918218053641592,"Johnston Ranch",0,3,-0.233588795812426,"ns",NA,0,0,NA,0.0000000082487083830074,0.00000000951375334068416
2389,"San Mateo",1.20878221664097,"Bair Island Ecological Reserve",0,10,-0.132754915462356,"ns",NA,0,0,NA,0.0000000134329720680171,0.000000016153988369183
2394,"Napa",117.118335783033,"BLM",2,7,0.144147624256364,"hot","occ_hot_effort_hot_SUSPECT",3,1,0.333333333333333,0.000000125464765687866,0.000000245315874281005
3180,"Contra Costa",23.5467184355964,"Briones Regional Park",2,16,-0.204845280774581,"cold",NA,3,1,0.333333333333333,NA,NA
3227,"Sonoma",2.13491257041021,"Bouverie Wildflower Preserve",5,14,0.0268476322772787,"ns",NA,5,0,0,0.000000394840100170768,0.000000423336842914068
3238,"San Mateo",0.599759933277587,"Thornewood Open Space Preserve",0,8,0.594850918980478,"hot","occ_hot_effort_hot_SUSPECT",0,0,NA,0.000000200898853108811,0.000000252308410608748
3251,"Contra Costa",0.317721554548189,"Gustin Ranch",0,0,-0.337607087457896,"cold",NA,0,0,NA,NA,NA
3269,"Sonoma",1.81223126499067,"Fairfield Osborn Preserve",4,12,0.00475234957818558,"ns",NA,4,0,0,0.000000232473368555475,0.000000282723277678087
3289,"Sonoma",0.135236996734099,"Harrison Grade Ecological Reserve",1,0,-0.174094406214199,"cold",NA,0,0,NA,0.0000000311741352732042,0.0000000311741352732042
3421,"Contra Costa",0.152950433111909,"Hercules",0,0,-0.280696895853321,"cold",NA,0,0,NA,0.0000000157758055507884,0.0000000157758055507884
3447,"Contra Costa",0.141776438700475,"Point Isabel",0,3,-0.153416756738804,"ns",NA,0,0,NA,NA,NA
3831,"Napa",2.08148116598872,"Cedar Roughs Wildlife Area",1,1,-0.199837023585257,"cold",NA,1,0,0,NA,NA
3979,"Napa",0.416739385334775,"Audubon Cheyney Preserve",0,0,-0.174094406214199,"ns",NA,0,0,NA,0.0000000473022936375855,0.000000051115289778636
4022,"Sonoma",0.465708624779948,"Stone Farm",0,2,-0.211636258320938,"ns",NA,0,0,NA,0.0000000172751342120137,0.0000000173857905849673
4034,"Sonoma",1.82098858368997,"Brown Farm",0,3,-0.187365701928555,"ns",NA,0,0,NA,0.00000000794341303844703,0.0000000103154524921933
4179,"Alameda",0.853663209734447,"Brushy Peak",0,1,-0.187365701928555,"ns",NA,0,0,NA,NA,NA
4205,"Sonoma",1.72219930563929,"Alpha Farm",0,2,-0.199837023585257,"ns",NA,0,0,NA,0.00000000600828409247356,0.00000000854724202525858
4313,"Sonoma",0.365629289010505,"Freezeout Redwoods",0,0,0.433984563479909,"hot","occ_hot_effort_not_TRUSTED",0,0,NA,0.0000000365185108819333,0.0000000382992624281542
4390,"Sonoma",1.36320048837848,"Secret Pasture",0,0,0.0268476322772787,"ns",NA,0,0,NA,0.000000368643753745346,0.000000393131159626137
4392,"San Francisco",0.146154951175809,"Buena Vista Park",0,12,-0.262332310850271,"cold",NA,0,0,NA,0.0000000154857016099186,0.0000000155811825663932
4458,"Sonoma",0.390603989944365,"White Rock Preserve",0,0,0.00475234957818558,"ns",NA,0,0,NA,0.0000000957186543359967,0.00000010091821422975
4492,"Napa",0.405415197408748,"Bull Island",0,0,-0.174094406214199,"ns",NA,0,0,NA,0.0000000781440689934243,0.0000000859489901472443
4582,"Napa",0.59853965356344,"Bumpy Camp Nature Preserve",0,2,0.00549490479867423,"ns",NA,1,1,1,0.000000275320331866169,0.000000297650387892645
4664,"Sonoma",0.9595430055259,"Glen Oaks Ranch",1,8,0.0762910518951394,"ns",NA,0,0,NA,0.000000415780732510029,0.000000423336842914068
4698,"San Mateo",15.4229015823649,"Rancho Corral de Tierra",8,14,0.194551365270094,"ns",NA,4,0,0,0.00000000604996897024535,0.00000000709669745191377
4867,"San Mateo",5.48329445733375,"Burleigh H. Murray Ranch",1,16,-0.119229438948566,"ns",NA,0,0,NA,0.00000000453852644355379,0.00000000747814166146554
4870,"Solano",0.184086076328376,"Alan Witt Park",0,4,-0.232220545851334,"cold",NA,0,0,NA,NA,NA
4904,"Marin",0.219129070347766,"Cascade Canyon Open Space Preserve",0,0,-0.297991875693768,"cold",NA,0,0,NA,0.0000000380722582349335,0.000000039852384503547
5031,"San Mateo",18.7098751743121,"Butano State Park",1,13,-0.173051924583484,"ns",NA,2,1,0.5,0.000000013691910716318,0.0000000351901583428571
5032,"Santa Cruz",22.172172222924,"Castle Rock State Park",1,10,0.0156602361348128,"ns",NA,0,0,NA,0.000000068039163636513,0.0000000979112257937231
5050,"Sonoma",0.296722665064529,"Youth Community Park",0,4,-0.209863757372676,"cold",NA,0,0,NA,0.000000048934747809426,0.0000000522806011815646
5068,"Alameda",0.141434445812864,"Taper Park Property",0,0,-0.119467811549053,"ns",NA,0,0,NA,0.0000000775834934074737,0.0000000928396346466798
5074,"Santa Clara",0.40498887061337,"Byrne Reserve",0,6,0.811810457093345,"hot","occ_hot_effort_hot_SUSPECT",1,1,1,0.000000410541304063372,0.000000445544145577514
5085,"Contra Costa",0.197759841129804,"Paso Nogal Park",0,1,-0.180617520732422,"ns",NA,0,0,NA,NA,NA
