"cell_id","elev_mean","slope_mean","aspect_north","aspect_east","lc_frac_tree","lc_frac_shrub","lc_frac_grass","lc_frac_crop","lc_frac_built","lc_frac_bare","lc_frac_wetland","lc_frac_water","ghm"
25752,162.996627807617,0.556813895702362,-0.197753801941872,0.282101899385452,0.00134672038257122,0.000269344076514244,0.291054755449295,0.687239646911621,0.0197528600692749,0.000336680095642805,0,0,0.295708954334259
25753,159.586395263672,0.457373559474945,-0.221417561173439,0.231673091650009,0.000404016114771366,0,0.787252485752106,0.181841030716896,0.0260034743696451,0.00449899164959788,0,0,0.280323654413223
25754,159.159378051758,0.970041155815125,-0.278157591819763,0.17504508793354,0.000067336019128561,0.000067336019128561,0.889033436775208,0.0613028146326542,0.0434014983475208,0.00585823366418481,0,0.000269344076514244,0.365624487400055
25755,167.832077026367,3.8693163394928,-0.272864192724228,-0.0974283218383789,0.0336680077016354,0.000538688153028488,0.730752825737,0.0242074225097895,0.204772844910622,0.00606024172157049,0,0,0.531432211399078
25756,168.61360168457,2.46155214309692,-0.180341899394989,0.0385637618601322,0.00722220446914434,0.000067336019128561,0.912952423095703,0.00208741659298539,0.0749098584055901,0.002760776784271,0,0,0.505297958850861
25757,182.388931274414,4.3454704284668,-0.180696040391922,-0.362562447786331,0.0496016032993793,0,0.69626247882843,0.0798638984560966,0.0965662449598312,0.0777057632803917,0,0,0.438192367553711
25758,241.157943725586,10.6384792327881,-0.340354740619659,-0.395286917686462,0,0,0.997406721115112,0.000269344076514244,0.00221429672092199,0.000109629407234024,0,0,0.250498294830322
25759,303.131408691406,13.1704988479614,-0.328646779060364,-0.208564072847366,0.00558888958767056,0,0.986490488052368,0.00522716669365764,0.00235676066949964,0.000336680095642805,0,0,0.25206845998764
25760,286.769958496094,14.3253145217896,-0.00607233541086316,0.100165881216526,0.00289544882252812,0.000740696210414171,0.968783259391785,0.000754215579945594,0.0208585280925035,0.00596786290407181,0,0,0.295318961143494
25761,309.324829101562,13.8491611480713,0.188544183969498,-0.176382154226303,0,0,0.998563051223755,0.00115098105743527,0.000285979127511382,0,0,0,0.158343851566315
25762,308.884643554688,13.4591875076294,-0.0164815057069063,0.0825147479772568,0,0,0.997851490974426,0.00214848387986422,0,0,0,0,0.187232658267021
25763,270.710174560547,13.9881381988525,-0.0631032586097717,0.142248705029488,0,0,0.983945310115814,0.000942704209592193,0.014977321960032,0.000134672038257122,0,0,0.282112509012222
25764,219.246932983398,13.5344543457031,0.0866701081395149,0.257453948259354,0.000067336019128561,0,0.890555083751678,0.0247671324759722,0.0799588710069656,0.00465157115831971,0,0,0.449536591768265
25765,192.164215087891,12.6869039535522,0.217658922076225,0.198084771633148,0.000067336019128561,0.000067336019128561,0.932914078235626,0.00531954551115632,0.0439627282321453,0.0175343155860901,0,0.000134672038257122,0.404815137386322
25766,170.818771362305,10.6271686553955,0.225528731942177,0.211939036846161,0.000067336019128561,0,0.95352303981781,0.0182191096246243,0.0244520101696253,0.00373847968876362,0,0,0.383037686347961
25767,141.015655517578,8.15843868255615,0.186130091547966,0.277994453907013,0,0,0.986272096633911,0.0133238844573498,0,0.000404016114771366,0,0,0.375849276781082
25768,121.646842956543,6.25453758239746,0.134768798947334,0.222380936145782,0,0,0.886389672756195,0.112243317067623,0.00136699934955686,0,0,0,0.300723016262054
25769,119.269638061523,7.12273693084717,0.100166879594326,0.055218830704689,0,0,0.930961430072784,0.0690385699272156,0,0,0,0,0.257039278745651
25770,113.343673706055,6.38172626495361,0.170290842652321,0.237011283636093,0.000205387899768539,0,0.986978769302368,0.00627070665359497,0.00533306458964944,0.0012120483443141,0,0,0.392277806997299
25887,8.67955780029297,3.61388993263245,-0.113729245960712,-0.293617010116577,0.097245030105114,0,0.126003921031952,0,0.000471352104796097,0.0484362244606018,0,0.727843463420868,0.813716471195221
25888,42.3346138000488,5.85508346557617,0.198052704334259,0.306741565465927,0.26674011349678,0,0.663310766220093,0,0.067475400865078,0.000067336019128561,0,0.00240636407397687,0.689327538013458
25889,29.8615131378174,4.72343492507935,0.123332440853119,-0.266082972288132,0.192606717348099,0,0.343749433755875,0,0.41841247677803,0.00134672038257122,0,0.0438846461474895,0.803602635860443
25890,69.7090606689453,4.80774974822998,0.0426858253777027,-0.64464271068573,0.131320253014565,0,0.199689269065857,0,0.666723787784576,0.00226667569950223,0,0,0.906484842300415
25891,110.129776000977,6.0220947265625,0.354507714509964,-0.174907594919205,0.0495202988386154,0,0.00549533683806658,0,0.943816900253296,0.00116746104322374,0,0,0.98676073551178
25892,121.57447052002,7.11724853515625,0.645337879657745,-0.12441585958004,0.111647859215736,0,0.01070287078619,0,0.877177894115448,0.000471352104796097,0,0,0.967992067337036
25893,137.016494750977,8.88957786560059,0.576739847660065,0.0221987869590521,0.223254561424255,0,0.013168353587389,0,0.762971043586731,0.000606024172157049,0,0,0.911215901374817
25894,85.7328948974609,9.8338680267334,0.106149166822433,0.475573986768723,0.276679277420044,0,0.135761290788651,0.000202008057385683,0.578239679336548,0.00910523161292076,0,0.0000125213118735701,0.888591825962067
25895,24.5096950531006,3.59340786933899,-0.388843923807144,0.513400614261627,0.0331500843167305,0,0.0174670275300741,0.00134672038257122,0.938917100429535,0.00911906827241182,0,0,0.954860150814056
25896,14.5653591156006,3.53205919265747,-0.37530118227005,0.216116175055504,0.0482899993658066,0,0.191589325666428,0.000202008057385683,0.7112135887146,0.0487050823867321,0,0,0.970622837543488
25897,14.6266307830811,5.26170110702515,-0.223438575863838,0.113798499107361,0.0894629657268524,0,0.19578155875206,0.000808032229542732,0.329417675733566,0.040146216750145,0.000202008057385683,0.344181567430496,0.942951261997223
25898,1.32216548919678,1.30089390277863,-0.067394070327282,-0.269943654537201,0.0106390910223126,0,0.196296110749245,0,0.0568564534187317,0.0659241154789925,0,0.67028421163559,0.887819945812225
