"unit_id","spans_gradient","elev_mean","elev_sd","slope_mean","slope_sd","aspect_north","aspect_east","lc_frac_tree","lc_frac_shrub","lc_frac_grass","lc_frac_crop","lc_frac_built","lc_frac_bare","lc_frac_wetland","lc_frac_water","ghm_mean","ghm_sd","housing_logden_mean","housing_logden_sd"
1018,FALSE,35.2639122009277,14.3047380447388,7.28853321075439,4.85700845718384,-0.137845799326897,-0.320934474468231,0.231442697405905,0,0.515070847642227,0.247004704437742,0.00648175051412571,0,0,0,0.688829958438873,0.0988684520125389,0.000371562632471936,0.0435344837414059
1044,FALSE,28.1614360809326,3.62410068511963,0.185578927397728,0.533282816410065,-0.0122863342985511,-0.330824017524719,0.0217992313427201,0,0.707012873228277,0.267054468810423,0.00411241217345028,0.000000996682015073225,0,0.0000200177631143311,0.468936443328857,0.17104797065258,0.291948512425447,1.0331938946264
1060,FALSE,99.0398406982422,1.09159910678864,0.572939932346344,0.808948218822479,-0.068199522793293,0.340663731098175,0.426177402957128,0,0.495560594121304,0.000504082234696601,0.0777579206868709,0,0,0,0.93602591753006,0.0439426079392433,0.994321962957251,2.25717985491198
1066,FALSE,8.32390308380127,1.5005179643631,0.603012681007385,0.829878389835358,-0.215410813689232,0.154461845755577,0.00784081647680302,0,0.824876971535345,0.0423840006302929,0.119739779464926,0.00515843189263357,0,0,0.558667182922363,0.172179654240608,0,0
1079,FALSE,95.3302764892578,7.64807319641113,3.66220355033875,4.90355968475342,0.115358479321003,-0.318984180688858,0.545205957479379,0.000314490239879391,0.239643640504462,0.00293524223887432,0.0394551880035392,0,0,0.172445481533866,0.580577373504639,0.187960609793663,0.0159281848057094,0.286020190733351
1095,FALSE,280.195861816406,66.7725677490234,21.4768772125244,9.50981140136719,-0.000342969258781523,-0.31138876080513,0.891597857931837,0.0124759852573888,0.0959261568107741,0,0,0,0,0,0.25202339887619,0.14255128800869,0.125213777480287,0.768892754926218
1105,FALSE,0.0101679107174277,0.10370621830225,0.109229736030102,0.526330709457397,0.030673511326313,0.962844491004944,0.00000910666522556228,0,0.997268383565285,0.00129501030050813,0,0,0.00142749946898086,0,0.474371612071991,0.0911829322576523,0.0000228645427258741,0.0110034129586692
1118,FALSE,74.9956893920898,23.2085189819336,8.001540184021,6.94250011444092,0.105595320463181,0.246339738368988,0.274205444366966,0,0.714687734222614,0.000704675094557564,0.0104021463158626,0,0,0,0.314217686653137,0.140830874443054,0.0641356359769458,0.371258289619489
1134,FALSE,108.823196411133,59.3503646850586,13.506552696228,10.6069498062134,0.161037623882294,-0.149909287691116,0.376481328606038,0,0.441567101537675,0.0123717894142765,0.00557705251759457,0.000547044317022527,0.0000184063100704887,0.163437277297323,0.289672434329987,0.145343020558357,0.0962872023698556,0.444802587342737
1153,TRUE,-0.00367429992184043,0.23574885725975,0.17169614136219,0.534827411174774,-0.00391665659844875,0.879335939884186,0.00739081853098874,0.000539815725086589,0.31051301916027,0.614204158084954,0.000430579945645139,0.0194319600117499,0.0192153539721596,0.0282742945691459,0.438271880149841,0.0929588302969933,0.00293725640076582,0.124820797100843
1162,FALSE,533.629577636719,107.850891113281,28.2120304107666,7.73691082000732,0.15644097328186,0.108226209878922,0.58296999380976,0.070224037221791,0.346805968968449,0,0,0,0,0,0.0103979595005512,0.00402097636833787,0.000177180295799965,0.0106949900820711
1163,FALSE,55.9905128479004,53.2407150268555,7.73486042022705,6.46766138076782,-0.159504398703575,0.202995583415031,0.611336604743783,0,0.0994619401266969,0.0000692415267200471,0.00284780602871,0,0.0121163287011449,0.274168078872945,0.399182975292206,0.176542073488235,0.132716688221122,0.782252796754597
1165,FALSE,13.9214324951172,3.72229957580566,3.22061276435852,3.37898945808411,0.478854566812515,0.694596648216248,0.880625587561454,0,0.0476674044496832,0,0.0326949504879237,0.0027500425644048,0,0.0362620149365342,0.473570793867111,0.0816513895988464,0.000300064800654978,0.0344507152607864
1166,FALSE,7.74893426895142,7.79403448104858,4.64343738555908,3.84384679794312,-0.132456511259079,0.251156270503998,0.231853095002866,0,0.541037997008047,0.00217454497783319,0.0155499428803986,0.000013825884510928,0.125321325046689,0.0840492691996552,0.791445553302765,0.181565523147583,0.00233292592916061,0.0663055673659729
1177,FALSE,333.561431884766,69.814811706543,21.6309108734131,7.381263256073,-0.312673091888428,0.311280012130737,0.998651680545587,0,0.00101230349877109,0,0.000336015955642098,0,0,0,0.113274089992046,0.0322372950613499,2.66701325325198,0.000000000000000444089209850063
1190,FALSE,0.104216925799847,0.35889345407486,0.455966621637344,1.02207839488983,0.0236855056136847,0.848526298999786,0.000329495136732154,0.00176530693805955,0.219250187232274,0,0.0023216110393819,0.0965493459935441,0.625058688906982,0.0547253647530262,0.615803599357605,0.0921021327376366,0,0
1196,TRUE,481.159576416016,111.136322021484,20.8511619567871,8.05863952636719,-0.0399493165314198,0.0204096976667643,0.574946926035183,0.016570021070367,0.407711006129997,0.000527839293931788,0,0,0,0.00024420747052118,0.0229139681905508,0.018656512722373,0.0189819096361976,0.0314146048466643
